game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_rl_1_0_away_favorite,p_rl_1_0_away_push,p_rl_1_0_home_dog,p_rl_1_5_away_favorite,p_rl_1_5_away_push,p_rl_1_5_home_dog,p_rl_2_0_away_favorite,p_rl_2_0_away_push,p_rl_2_0_home_dog,p_rl_2_5_away_favorite,p_rl_2_5_away_push,p_rl_2_5_home_dog,p_rl_3_0_away_favorite,p_rl_3_0_away_push,p_rl_3_0_home_dog,p_rl_3_5_away_favorite,p_rl_3_5_away_push,p_rl_3_5_home_dog,p_rl_4_0_away_favorite,p_rl_4_0_away_push,p_rl_4_0_home_dog,game_id,home_team,away_team,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
745254,2024-05-27,oof,5.0017,3.7754,0.2125,0.3511,0.6698,0.57648,0.5787,0.46121,0.4799,0.37531,0.3636,0.30204,0.3111,0.2471,0.2471,0.1933,0.1933,0.0,0.09459,0.0,0.13391,0.0,0.08784,0.0,0.08008,0.0,0.064,0.0,0.0538,0.0,0.3302,0.32893,0.4213,0.40489,0.5201,0.53685,0.6364,0.61787,0.6889,0.6889,0.7529,0.7529,0.8067,0.58922,0.41707,0.34664,0.33049,0.41893,0.16884,0.41223,0.41707,0.0,0.58293,0.34356,0.09396,0.56249,0.34664,0.0,0.65336,0.30999,0.07719,0.61282,0.33049,0.0,0.66951,0.26362,0.06219,0.67419,0.27913,0.09125,0.62962,0.26902,0.0,0.73098,0.18481,0.07161,0.74359,0.18528,0.0,0.81472,0.13821,0.0428,0.81899,0.13749,0.0,0.86251,0.11479,0.02378,0.86143,20240527_HOU@SEA,SEA,HOU,0.58922,0.41078,3,2,5,0.6041323065301176,False
745338,2024-05-27,oof,3.8299,4.3026,0.331,0.3259,0.5996,0.50388,0.5056,0.42217,0.4137,0.34524,0.35369,0.27116,0.2589,0.1998,0.1998,0.1516,0.1516,0.0,0.09709,0.0,0.07331,0.0,0.08248,0.0,0.05192,0.0,0.0591,0.0,0.0482,0.0,0.4004,0.39903,0.4944,0.50452,0.5863,0.57228,0.64631,0.67692,0.7411,0.7411,0.8002,0.8002,0.8484,0.5,0.37127,0.26226,0.17828,0.36634,0.17374,0.45992,0.37127,0.0,0.62873,0.27007,0.08063,0.6493,0.26226,0.0,0.73774,0.18138,0.06806,0.75056,0.17828,0.0,0.82172,0.13,0.05054,0.81946,0.34897,0.10903,0.542,0.33474,0.0,0.66526,0.25577,0.0899,0.65433,0.25589,0.0,0.74411,0.20366,0.05293,0.74341,0.20385,0.0,0.79615,0.15061,0.05308,0.79631,20240527_PHI@SF,SF,PHI,0.5,0.5,8,4,12,0.4387114384482674,False
745416,2024-05-27,oof,4.4496,4.378,0.2683,0.3223,0.6585,0.56394,0.566,0.50007,0.4786,0.37153,0.36244,0.30955,0.3123,0.2491,0.2491,0.1935,0.1935,0.0,0.0958,0.0,0.04647,0.0,0.094,0.0,0.0585,0.0,0.0632,0.0,0.0556,0.0,0.3415,0.34026,0.434,0.45347,0.5214,0.53447,0.63756,0.63195,0.6877,0.6877,0.7509,0.7509,0.8065,0.5,0.38683,0.28969,0.22569,0.38515,0.16896,0.44589,0.38683,0.0,0.61317,0.29419,0.08713,0.61868,0.28969,0.0,0.71031,0.22399,0.07106,0.70495,0.22569,0.0,0.77431,0.16961,0.055,0.77539,0.33387,0.09888,0.56725,0.31824,0.0,0.68176,0.24055,0.08188,0.67758,0.24065,0.0,0.75935,0.19028,0.05034,0.75937,0.19027,0.0,0.80973,0.14207,0.05074,0.80719,20240527_MIA@SD,SD,MIA,0.5,0.5,2,1,3,0.5151061128080885,False
745904,2024-05-27,oof,3.6691,3.5377,0.3473,0.3624,0.5213,0.4184,0.4193,0.34894,0.3328,0.3146,0.3415,0.21502,0.1911,0.1431,0.1431,0.1032,0.1032,0.0,0.10393,0.0,0.04219,0.0,0.07075,0.0,0.04405,0.0,0.048,0.0,0.0399,0.0,0.4787,0.47767,0.5807,0.60887,0.6672,0.61465,0.6585,0.74093,0.8089,0.8089,0.8569,0.8569,0.8968,0.5,0.38255,0.27761,0.19658,0.37286,0.19161,0.43553,0.38255,0.0,0.61745,0.28218,0.0926,0.62522,0.27761,0.0,0.72239,0.19756,0.07648,0.72596,0.19658,0.0,0.80342,0.14219,0.05356,0.80425,0.31902,0.10772,0.57326,0.30705,0.0,0.69295,0.21955,0.08953,0.69092,0.22036,0.0,0.77964,0.16863,0.0493,0.78207,0.16811,0.0,0.83189,0.13087,0.03876,0.83037,20240527_KC@MIN,MIN,KC,0.5,0.5,6,5,11,0.5263869900358407,False
745986,2024-05-27,oof,4.7294,4.5151,0.24,0.3158,0.6945,0.60235,0.6048,0.52932,0.5143,0.39166,0.36839,0.32533,0.3442,0.2739,0.2739,0.2177,0.2177,0.0,0.09338,0.0,0.06393,0.0,0.09196,0.0,0.07769,0.0,0.0703,0.0,0.0562,0.0,0.3055,0.30426,0.3952,0.40674,0.4857,0.51638,0.63161,0.59698,0.6558,0.6558,0.7261,0.7261,0.7823,0.5,0.39085,0.29549,0.23155,0.38933,0.16981,0.44086,0.39085,0.0,0.60915,0.29872,0.09098,0.6103,0.29549,0.0,0.70451,0.2287,0.07546,0.69584,0.23155,0.0,0.76845,0.17384,0.05582,0.77034,0.32998,0.09467,0.57535,0.31371,0.0,0.68629,0.23778,0.07795,0.68427,0.23776,0.0,0.76224,0.1868,0.05046,0.76274,0.18668,0.0,0.81332,0.14186,0.04449,0.81365,20240527_CHC@MIL,MIL,CHC,0.5,0.5,5,1,6,0.5419483759296166,False
746549,2024-05-27,oof,4.0058,4.9035,0.3132,0.2973,0.6715,0.57826,0.5805,0.51295,0.4924,0.38115,0.36536,0.31479,0.3259,0.2558,0.2558,0.2008,0.2008,0.0,0.09451,0.0,0.05004,0.0,0.0893,0.0,0.0722,0.0,0.0701,0.0,0.055,0.0,0.3285,0.32723,0.4195,0.43701,0.5076,0.52955,0.63464,0.61301,0.6741,0.6741,0.7442,0.7442,0.7992,0.49674,0.36441,0.24832,0.16148,0.36262,0.16151,0.47587,0.36441,0.0,0.63559,0.25698,0.08082,0.6622,0.24832,0.0,0.75168,0.16602,0.06117,0.77281,0.16148,0.0,0.83852,0.11646,0.04871,0.83483,0.37663,0.0975,0.52587,0.35762,0.0,0.64238,0.28598,0.08996,0.62406,0.28514,0.0,0.71486,0.23614,0.0532,0.71066,0.23754,0.0,0.76246,0.16999,0.06244,0.76756,20240527_CLE@COL,COL,CLE,0.49674,0.50326,8,6,14,0.4589304778639622,False
746708,2024-05-27,oof,4.1799,4.1119,0.2956,0.335,0.6171,0.51783,0.5193,0.44307,0.4293,0.35137,0.35585,0.27787,0.2696,0.2116,0.2116,0.1636,0.1636,0.0,0.10035,0.0,0.06082,0.0,0.08511,0.0,0.05824,0.0,0.058,0.0,0.048,0.0,0.3829,0.38182,0.4807,0.49612,0.5707,0.56352,0.64415,0.6639,0.7304,0.7304,0.7884,0.7884,0.8364,0.5,0.38505,0.28432,0.21196,0.37958,0.17968,0.44074,0.38505,0.0,0.61495,0.28877,0.08999,0.62124,0.28432,0.0,0.71568,0.21157,0.07406,0.71436,0.21196,0.0,0.78804,0.15682,0.05426,0.78892,0.32656,0.10248,0.57096,0.31255,0.0,0.68745,0.23486,0.07968,0.68547,0.23498,0.0,0.76502,0.18344,0.05058,0.76598,0.18321,0.0,0.81679,0.13708,0.0508,0.81212,20240527_STL@CIN,CIN,STL,0.5,0.5,3,1,4,0.4927755263197272,False
746788,2024-05-27,oof,4.1971,3.8593,0.2939,0.3471,0.5978,0.49574,0.4969,0.41141,0.4045,0.34414,0.3533,0.26832,0.2558,0.1928,0.1928,0.1464,0.1464,0.0,0.103,0.0,0.07689,0.0,0.07578,0.0,0.05332,0.0,0.063,0.0,0.0464,0.0,0.4022,0.40126,0.5031,0.5117,0.5955,0.58007,0.6467,0.67836,0.7442,0.7442,0.8072,0.8072,0.8536,0.51022,0.39074,0.29442,0.2282,0.38548,0.18073,0.43378,0.39074,0.0,0.60926,0.29749,0.09235,0.61016,0.29442,0.0,0.70558,0.22568,0.07654,0.69778,0.2282,0.0,0.7718,0.17196,0.05513,0.77291,0.31715,0.10064,0.58221,0.30373,0.0,0.69627,0.22208,0.08117,0.69676,0.2225,0.0,0.7775,0.17015,0.0499,0.77995,0.16962,0.0,0.83038,0.13426,0.03321,0.83253,20240527_TOR@CWS,CWS,TOR,0.51022,0.48978,1,5,6,0.4663766136483008,False
747034,2024-05-27,oof,3.9951,4.4694,0.3143,0.318,0.6361,0.53614,0.5376,0.47069,0.4503,0.35785,0.35805,0.28599,0.2818,0.2222,0.2222,0.1691,0.1691,0.0,0.10095,0.0,0.04598,0.0,0.09275,0.0,0.06252,0.0,0.0596,0.0,0.0531,0.0,0.3639,0.36291,0.4624,0.48334,0.5497,0.5494,0.64195,0.65149,0.7182,0.7182,0.7778,0.7778,0.8309,0.5,0.37364,0.26781,0.18707,0.37074,0.16824,0.46102,0.37364,0.0,0.62636,0.27544,0.0794,0.64516,0.26781,0.0,0.73219,0.18943,0.06916,0.74141,0.18707,0.0,0.81293,0.13633,0.0518,0.81187,0.35226,0.10421,0.54353,0.3365,0.0,0.6635,0.26178,0.08536,0.65286,0.26151,0.0,0.73849,0.20959,0.05321,0.7372,0.20996,0.0,0.79004,0.15411,0.05495,0.79094,20240527_BOS@BAL,BAL,BOS,0.5,0.5,11,3,14,0.5097321718759071,False
747118,2024-05-27,oof,4.7808,3.7369,0.2348,0.3529,0.6434,0.54023,0.5414,0.44321,0.446,0.36009,0.35879,0.29213,0.2884,0.2219,0.2219,0.1687,0.1687,0.0,0.10393,0.0,0.10106,0.0,0.0839,0.0,0.05838,0.0,0.0665,0.0,0.0532,0.0,0.3566,0.35583,0.4586,0.45573,0.554,0.55601,0.64121,0.64949,0.7116,0.7116,0.7781,0.7781,0.8313,0.5774,0.41317,0.33585,0.29978,0.41386,0.1708,0.41534,0.41317,0.0,0.58683,0.33299,0.09895,0.56805,0.33585,0.0,0.66415,0.28471,0.08453,0.63076,0.29978,0.0,0.70022,0.23433,0.06077,0.7049,0.28081,0.09821,0.62098,0.27176,0.0,0.72824,0.18805,0.07196,0.73999,0.18851,0.0,0.81149,0.13812,0.04524,0.81664,0.13725,0.0,0.86275,0.11568,0.02176,0.86256,20240527_WSH@ATL,ATL,WSH,0.5774,0.4226,4,8,12,0.5699569024315959,False
745017,2024-05-28,oof,4.0359,4.407,0.3102,0.321,0.6277,0.53225,0.5341,0.45834,0.4441,0.35949,0.35859,0.29293,0.2884,0.226,0.226,0.1752,0.1752,0.0,0.09675,0.0,0.06082,0.0,0.08321,0.0,0.05558,0.0,0.0624,0.0,0.0508,0.0,0.3723,0.37101,0.4659,0.48084,0.5559,0.5573,0.64141,0.65149,0.7116,0.7116,0.774,0.774,0.8248,0.5,0.37434,0.26656,0.18303,0.37061,0.17103,0.45836,0.37434,0.0,0.62566,0.27356,0.08364,0.6428,0.26656,0.0,0.73344,0.1856,0.07068,0.74373,0.18303,0.0,0.81697,0.13541,0.05037,0.81422,0.35388,0.09906,0.54706,0.33659,0.0,0.66341,0.25812,0.09001,0.65187,0.25819,0.0,0.74181,0.20722,0.05231,0.74047,0.20759,0.0,0.79241,0.14975,0.06293,0.78732,20240528_AZ@TEX,TEX,AZ,0.5,0.5,4,2,6,0.4769507717341511,False
745091,2024-05-28,oof,4.3928,4.3286,0.2741,0.3247,0.6654,0.56918,0.5711,0.45331,0.4722,0.37143,0.36241,0.30502,0.309,0.2451,0.2451,0.1889,0.1889,0.0,0.09735,0.0,0.13495,0.0,0.08763,0.0,0.06562,0.0,0.0639,0.0,0.0562,0.0,0.3346,0.33347,0.4289,0.41174,0.5278,0.54094,0.63759,0.62937,0.691,0.691,0.7549,0.7549,0.8111,0.5,0.38782,0.29203,0.23131,0.38585,0.17014,0.44401,0.38782,0.0,0.61218,0.29642,0.08658,0.617,0.29203,0.0,0.70797,0.229,0.07009,0.70091,0.23131,0.0,0.76869,0.17347,0.05586,0.77067,0.33444,0.09469,0.57086,0.31771,0.0,0.68229,0.24213,0.07906,0.6788,0.24206,0.0,0.75794,0.19232,0.05007,0.75762,0.1924,0.0,0.8076,0.14508,0.04654,0.80838,20240528_ATH@TB,TB,ATH,0.5,0.5,0,3,3,0.4959627247154126,False
745258,2024-05-28,oof,4.6675,3.6555,0.2463,0.3568,0.6197,0.5207,0.5222,0.41684,0.4253,0.34999,0.35537,0.27346,0.2651,0.2075,0.2075,0.1586,0.1586,0.0,0.10009,0.0,0.11486,0.0,0.08401,0.0,0.0616,0.0,0.0576,0.0,0.0489,0.0,0.3803,0.37921,0.4778,0.4683,0.5747,0.566,0.64463,0.66495,0.7349,0.7349,0.7925,0.7925,0.8414,0.5751,0.41071,0.3321,0.29919,0.40909,0.17649,0.41442,0.41071,0.0,0.58929,0.33014,0.09692,0.57293,0.3321,0.0,0.6679,0.28494,0.07895,0.6361,0.29919,0.0,0.70081,0.23754,0.05922,0.70324,0.28424,0.09507,0.62068,0.27406,0.0,0.72594,0.18891,0.07449,0.7366,0.18945,0.0,0.81055,0.13983,0.04485,0.81531,0.13902,0.0,0.86098,0.11481,0.02603,0.85916,20240528_HOU@SEA,SEA,HOU,0.5751,0.4249,4,2,6,0.6403919646024073,False
745337,2024-05-28,oof,3.5164,4.0165,0.3628,0.3396,0.5427,0.44077,0.4418,0.37106,0.3547,0.32475,0.34583,0.23263,0.2123,0.1556,0.1556,0.1189,0.1189,0.0,0.103,0.0,0.04501,0.0,0.0693,0.0,0.05054,0.0,0.0567,0.0,0.0367,0.0,0.4573,0.45623,0.5582,0.58394,0.6453,0.60595,0.65417,0.71683,0.7877,0.7877,0.8444,0.8444,0.8811,0.5,0.36661,0.25061,0.15783,0.35829,0.18292,0.4588,0.36661,0.0,0.63339,0.25863,0.08411,0.65727,0.25061,0.0,0.74939,0.16215,0.06791,0.76993,0.15783,0.0,0.84217,0.11258,0.04872,0.83869,0.35104,0.10749,0.54147,0.33626,0.0,0.66374,0.25643,0.09154,0.65203,0.25662,0.0,0.74338,0.20148,0.05487,0.74365,0.2014,0.0,0.7986,0.14806,0.05555,0.79639,20240528_PHI@SF,SF,PHI,0.5,0.5,1,0,1,0.5469762710942728,False
745412,2024-05-28,oof,4.5072,4.1673,0.2625,0.3324,0.6487,0.5468,0.5481,0.48136,0.4607,0.36807,0.36136,0.30544,0.3059,0.2428,0.2428,0.1855,0.1855,0.0,0.10274,0.0,0.04647,0.0,0.08261,0.0,0.05687,0.0,0.0631,0.0,0.0573,0.0,0.3513,0.35046,0.4519,0.47217,0.5393,0.54932,0.63864,0.63769,0.6941,0.6941,0.7572,0.7572,0.8145,0.51383,0.39471,0.30405,0.23693,0.39291,0.17186,0.43523,0.39471,0.0,0.60529,0.30668,0.08977,0.60355,0.30405,0.0,0.69595,0.23245,0.08477,0.68279,0.23693,0.0,0.76307,0.17975,0.05574,0.76451,0.32177,0.0934,0.58483,0.30613,0.0,0.69387,0.22588,0.08036,0.69376,0.2262,0.0,0.7738,0.17642,0.04861,0.77497,0.17615,0.0,0.82385,0.13615,0.04003,0.82382,20240528_MIA@SD,SD,MIA,0.51383,0.48617,4,0,4,0.5441869217715238,False
745816,2024-05-28,oof,3.6288,3.9479,0.3514,0.3428,0.5454,0.44559,0.4468,0.37061,0.3576,0.32433,0.34566,0.23692,0.2152,0.163,0.163,0.1219,0.1219,0.0,0.10103,0.0,0.05608,0.0,0.07291,0.0,0.04271,0.0,0.0522,0.0,0.0411,0.0,0.4546,0.45337,0.5532,0.57332,0.6424,0.60276,0.65434,0.72037,0.7848,0.7848,0.837,0.837,0.8781,0.5,0.37046,0.25844,0.17437,0.36286,0.18181,0.45533,0.37046,0.0,0.62954,0.26594,0.08407,0.64998,0.25844,0.0,0.74156,0.17791,0.0655,0.75659,0.17437,0.0,0.82563,0.12431,0.05121,0.82449,0.34613,0.10776,0.54612,0.33176,0.0,0.66824,0.25138,0.09043,0.65818,0.25165,0.0,0.74835,0.19658,0.05438,0.74904,0.1964,0.0,0.8036,0.14284,0.06063,0.79653,20240528_LAD@NYM,NYM,LAD,0.5,0.5,0,3,3,0.5239940571503511,False
745818,2024-05-28,oof,3.5831,3.7212,0.356,0.3536,0.5275,0.42914,0.4304,0.35132,0.3404,0.31775,0.34288,0.22363,0.2,0.1518,0.1518,0.11,0.11,0.0,0.09975,0.0,0.06082,0.0,0.07099,0.0,0.04162,0.0,0.0482,0.0,0.0418,0.0,0.4725,0.47111,0.5696,0.58787,0.6596,0.61126,0.65712,0.73475,0.8,0.8,0.8482,0.8482,0.89,0.5,0.37737,0.26511,0.1803,0.37057,0.18138,0.44805,0.37737,0.0,0.62263,0.27021,0.09561,0.63418,0.26511,0.0,0.73489,0.18307,0.07077,0.74616,0.1803,0.0,0.8197,0.12641,0.05296,0.82064,0.33287,0.10951,0.55761,0.32002,0.0,0.67998,0.2378,0.08811,0.67409,0.23825,0.0,0.76175,0.18669,0.0509,0.76241,0.18653,0.0,0.81347,0.14082,0.04699,0.81219,20240528_LAD@NYM,NYM,LAD,0.5,0.5,2,5,7,0.5239940571503511,False
745903,2024-05-28,oof,3.6167,3.3692,0.3526,0.3704,0.494,0.38611,0.3866,0.31638,0.3009,0.30376,0.33647,0.19969,0.1721,0.1277,0.1277,0.093,0.093,0.0,0.10852,0.0,0.03866,0.0,0.06509,0.0,0.03042,0.0,0.0444,0.0,0.0347,0.0,0.506,0.50536,0.6134,0.64496,0.6991,0.63114,0.66353,0.76989,0.8279,0.8279,0.8723,0.8723,0.907,0.51615,0.38605,0.28006,0.19956,0.37392,0.1998,0.42628,0.38605,0.0,0.61395,0.28307,0.10006,0.61686,0.28006,0.0,0.71994,0.20014,0.07783,0.72203,0.19956,0.0,0.80044,0.14409,0.05408,0.80183,0.30715,0.1067,0.58616,0.29628,0.0,0.70372,0.21025,0.08366,0.70609,0.21094,0.0,0.78906,0.15613,0.05029,0.79358,0.15525,0.0,0.84475,0.12308,0.03476,0.84216,20240528_KC@MIN,MIN,KC,0.51615,0.48385,4,2,6,0.5976186852768439,True
745987,2024-05-28,oof,4.5552,4.6934,0.2576,0.3073,0.693,0.59877,0.601,0.52967,0.5116,0.39069,0.36812,0.33011,0.3464,0.2762,0.2762,0.2177,0.2177,0.0,0.09537,0.0,0.05723,0.0,0.09096,0.0,0.06772,0.0,0.0702,0.0,0.0585,0.0,0.307,0.30586,0.399,0.41309,0.4884,0.51835,0.63188,0.60217,0.6536,0.6536,0.7238,0.7238,0.7823,0.5,0.38303,0.28305,0.21184,0.38113,0.16835,0.45052,0.38303,0.0,0.61697,0.28844,0.0854,0.62616,0.28305,0.0,0.71695,0.21163,0.07213,0.71624,0.21184,0.0,0.78816,0.16098,0.05248,0.78654,0.34511,0.09385,0.56104,0.32714,0.0,0.67286,0.25166,0.08263,0.66572,0.25153,0.0,0.74847,0.20075,0.05159,0.74766,0.20097,0.0,0.79903,0.1498,0.04981,0.80038,20240528_CHC@MIL,MIL,CHC,0.5,0.5,3,6,9,0.4978839048517891,False
746229,2024-05-28,oof,4.0013,5.1092,0.3137,0.2875,0.6847,0.59205,0.5944,0.51535,0.5031,0.38516,0.36653,0.32612,0.3379,0.2704,0.2704,0.2151,0.2151,0.0,0.0939,0.0,0.06917,0.0,0.09268,0.0,0.06249,0.0,0.0675,0.0,0.0553,0.0,0.3153,0.31405,0.4056,0.41548,0.4969,0.52216,0.63347,0.61139,0.6621,0.6621,0.7296,0.7296,0.7849,0.47129,0.35612,0.23934,0.14771,0.35357,0.16082,0.48561,0.35612,0.0,0.64388,0.25015,0.06929,0.68056,0.23934,0.0,0.76066,0.15289,0.05973,0.78738,0.14771,0.0,0.85229,0.10843,0.04577,0.8458,0.38871,0.09755,0.51375,0.36934,0.0,0.63066,0.30219,0.08916,0.60865,0.30063,0.0,0.69937,0.2507,0.05497,0.69433,0.25252,0.0,0.74748,0.17475,0.07764,0.74761,20240528_NYY@LAA,LAA,NYY,0.47129,0.52871,4,3,7,0.4708342076971445,False
746552,2024-05-28,oof,4.1026,4.7423,0.3034,0.305,0.6601,0.56463,0.5666,0.48807,0.4756,0.37392,0.36318,0.31164,0.3162,0.2518,0.2518,0.1963,0.1963,0.0,0.09666,0.0,0.06717,0.0,0.08618,0.0,0.06071,0.0,0.0644,0.0,0.0555,0.0,0.3399,0.33872,0.4334,0.44476,0.5244,0.53991,0.63682,0.62764,0.6838,0.6838,0.7482,0.7482,0.8037,0.5,0.37148,0.26099,0.17734,0.36889,0.16656,0.46455,0.37148,0.0,0.62852,0.26844,0.08331,0.64824,0.26099,0.0,0.73901,0.18058,0.0669,0.75252,0.17734,0.0,0.82266,0.13191,0.04927,0.81882,0.357,0.10443,0.53858,0.34099,0.0,0.65901,0.26987,0.08271,0.64743,0.2692,0.0,0.7308,0.21929,0.05254,0.72817,0.22008,0.0,0.77992,0.15653,0.06786,0.77561,20240528_CLE@COL,COL,CLE,0.5,0.5,7,13,20,0.4576448637389048,False
746709,2024-05-28,oof,4.061,3.9772,0.3077,0.3414,0.5973,0.49653,0.4978,0.42709,0.4098,0.34345,0.35305,0.25978,0.249,0.1921,0.1921,0.1458,0.1458,0.0,0.1018,0.0,0.04951,0.0,0.0824,0.0,0.06527,0.0,0.0569,0.0,0.0463,0.0,0.4027,0.40167,0.5022,0.52339,0.5902,0.57415,0.64695,0.67496,0.751,0.751,0.8079,0.8079,0.8542,0.5,0.38642,0.28578,0.21494,0.38152,0.17839,0.44009,0.38642,0.0,0.61358,0.2897,0.09215,0.61815,0.28578,0.0,0.71422,0.21424,0.07386,0.7119,0.21494,0.0,0.78506,0.15967,0.05439,0.78594,0.322,0.10634,0.57166,0.30939,0.0,0.69061,0.22926,0.08146,0.68927,0.22958,0.0,0.77042,0.17799,0.0501,0.77191,0.17764,0.0,0.82236,0.13687,0.04089,0.82224,20240528_STL@CIN,CIN,STL,0.5,0.5,1,7,8,0.4916159471751986,False
746791,2024-05-28,oof,4.4441,3.9845,0.2689,0.3411,0.6317,0.53203,0.5335,0.45521,0.4428,0.35744,0.35791,0.29099,0.285,0.2206,0.2206,0.1685,0.1685,0.0,0.10069,0.0,0.06522,0.0,0.08609,0.0,0.05342,0.0,0.0644,0.0,0.0521,0.0,0.3683,0.36728,0.4665,0.47957,0.5572,0.55647,0.64209,0.65559,0.715,0.715,0.7794,0.7794,0.8315,0.52531,0.39814,0.30505,0.25115,0.3968,0.17162,0.43158,0.39814,0.0,0.60186,0.30563,0.09959,0.59479,0.30505,0.0,0.69495,0.24568,0.07454,0.67979,0.25115,0.0,0.74885,0.19338,0.05637,0.75026,0.30703,0.10357,0.58939,0.29548,0.0,0.70452,0.2133,0.07871,0.70799,0.21375,0.0,0.78625,0.16089,0.04936,0.78975,0.16018,0.0,0.83982,0.12831,0.03116,0.84054,20240528_TOR@CWS,CWS,TOR,0.52531,0.47469,2,7,9,0.5290742822665393,False
747033,2024-05-28,oof,4.147,4.1494,0.299,0.3332,0.6112,0.51204,0.5135,0.42985,0.4215,0.34977,0.35529,0.27832,0.2684,0.2093,0.2093,0.1605,0.1605,0.0,0.10026,0.0,0.07402,0.0,0.08072,0.0,0.05315,0.0,0.0591,0.0,0.0488,0.0,0.3888,0.3877,0.4865,0.49614,0.5785,0.56951,0.64471,0.66853,0.7316,0.7316,0.7907,0.7907,0.8395,0.5,0.38417,0.28207,0.21112,0.38131,0.17162,0.44707,0.38417,0.0,0.61583,0.28659,0.09073,0.62268,0.28207,0.0,0.71793,0.21107,0.07118,0.71775,0.21112,0.0,0.78888,0.15476,0.05474,0.7905,0.33148,0.10559,0.56292,0.31776,0.0,0.68224,0.23778,0.0845,0.67772,0.23807,0.0,0.76193,0.18607,0.05116,0.76277,0.18587,0.0,0.81413,0.1405,0.04661,0.81289,20240528_BOS@BAL,BAL,BOS,0.5,0.5,3,8,11,0.514500841246198,False
747115,2024-05-28,oof,4.1547,3.8144,0.2982,0.3492,0.5848,0.48498,0.4863,0.39599,0.3927,0.33793,0.35101,0.25851,0.2429,0.1838,0.1838,0.1362,0.1362,0.0,0.10095,0.0,0.08601,0.0,0.0774,0.0,0.05079,0.0,0.0591,0.0,0.0476,0.0,0.4152,0.41407,0.5137,0.518,0.6073,0.58467,0.64899,0.6907,0.7571,0.7571,0.8162,0.8162,0.8638,0.51105,0.39033,0.29292,0.22939,0.38438,0.18268,0.43294,0.39033,0.0,0.60967,0.29593,0.09345,0.61062,0.29292,0.0,0.70708,0.22704,0.07314,0.69982,0.22939,0.0,0.77061,0.17394,0.05484,0.77122,0.31293,0.10468,0.58239,0.30093,0.0,0.69907,0.21991,0.07933,0.70076,0.22029,0.0,0.77971,0.16813,0.04957,0.7823,0.16758,0.0,0.83242,0.13056,0.03859,0.83085,20240528_WSH@ATL,ATL,WSH,0.51105,0.48895,2,0,2,0.5660795671089398,False
745011,2024-05-29,oof,4.0519,4.7743,0.3086,0.3035,0.6601,0.56417,0.5661,0.47553,0.4723,0.37329,0.36299,0.31084,0.315,0.2513,0.2513,0.1954,0.1954,0.0,0.09709,0.0,0.0876,0.0,0.08402,0.0,0.06055,0.0,0.0637,0.0,0.0559,0.0,0.3399,0.33874,0.4339,0.43687,0.5277,0.54269,0.63701,0.6286,0.685,0.685,0.7487,0.7487,0.8046,0.5,0.36806,0.2551,0.17129,0.36608,0.16342,0.47049,0.36806,0.0,0.63194,0.2632,0.08172,0.65509,0.2551,0.0,0.7449,0.17518,0.063,0.76182,0.17129,0.0,0.82871,0.12431,0.04981,0.82589,0.3703,0.09677,0.53293,0.35136,0.0,0.64864,0.27989,0.08727,0.63284,0.27913,0.0,0.72087,0.2301,0.05275,0.71715,0.2313,0.0,0.7687,0.16406,0.06774,0.7682,20240529_AZ@TEX,TEX,AZ,0.5,0.5,6,1,7,0.5266134237345095,False
