kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away
oof,2021_15_ATL_SF,2021-12-19,2021,15,SF,ATL,,,,,0.62161922,0.37563078,0.00275,0.62333339,23.8882,19.7639,4.1243,43.6521,4,44,9.5,48.0,1,0.346339,,0.357184,0.615003,0.027813,0.346339,0.31817,0.653661,0.68183,0.907182,0.01223,0.893645,0.013538,0.878748,0.014897,0.862449,0.016298,0.844722,0.017728,0.825551,0.019171,0.80494,0.020611,0.782909,0.022031,0.759495,0.023413,0.734757,0.024738,0.708772,0.025986,0.681633,0.027138,0.653456,0.028178,0.624369,0.029087,0.621619,0.00275,0.591155,0.030464,0.560247,0.030908,0.52907,0.031177,0.497803,0.031267,0.466628,0.031175,0.435724,0.030904,0.405266,0.030459,0.375418,0.029847,0.346339,0.02908,0.31817,0.028169,0.291039,0.027131,0.265058,0.025981,0.24032,0.024737,0.216902,0.023418,0.928734,0.06143,0.009837,0.91714,0.071266,0.011593,0.904962,0.08286,0.012178,0.890781,0.095038,0.014181,0.876062,0.109219,0.014719,0.859123,0.123938,0.01694,0.841745,0.140877,0.017378,0.821973,0.158255,0.019772,0.801921,0.178027,0.020051,0.779364,0.198079,0.022557,0.756749,0.220636,0.022615,0.731593,0.243251,0.025156,0.706657,0.268407,0.024935,0.679232,0.293343,0.027425,0.652354,0.320768,0.026878,0.623126,0.347646,0.029228,0.594804,0.376874,0.028322,0.564354,0.405196,0.030449,0.53518,0.435646,0.029174,0.504173,0.46482,0.031007,0.474797,0.495827,0.029375,0.443934,0.525203,0.030863,0.415023,0.556066,0.028911,0.384997,0.584977,0.030026,0.357184,0.615003,0.027813,0.328632,0.642816,0.028551,0.30248,0.671368,0.026153,0.275944,0.69752,0.026536,0.251907,0.724056,0.024037,0.227801,0.748093,0.024106,0.206208,0.772199,0.021594,0.184803,0.793792,0.021404,0.165841,0.815197,0.018962,0.147263,0.834159,0.018578,0.130986,0.852737,0.016277,0.115224,0.869014,0.015762,0.101565,0.884776,0.013658,0.088493,0.898435,0.013073,0.077289,0.911507,0.011204,0.066689,0.922711,0.0106,0.057704,0.933311,0.008985,0.049302,0.942296,0.008402,0.042258,0.950698,0.007044,0.623333,0.376667,0.73648816,8,46,0.467365,0.429396,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",31.0,13.0,44.0,18.0,0.474797,0.497803,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,pooled,23.8882,19.7639
oof,2021_15_CIN_DEN,2021-12-19,2021,15,DEN,CIN,,,,,0.53829134,0.45895866,0.00275,0.53977572,23.8882,22.5772,1.311,46.4654,2,46,3.0,45.0,1,0.44465,0.031049,0.528716,0.440374,0.030911,0.4757,0.44465,0.5243,0.55535,0.866866,0.015917,0.849524,0.017341,0.830741,0.018784,0.810511,0.020229,0.788851,0.02166,0.765793,0.023059,0.741387,0.024406,0.715705,0.025682,0.688836,0.026869,0.660888,0.027948,0.631987,0.028901,0.602274,0.029713,0.571903,0.030371,0.541041,0.030862,0.538291,0.00275,0.506974,0.031317,0.4757,0.031274,0.44465,0.031049,0.414003,0.030647,0.38393,0.030074,0.354589,0.02934,0.326131,0.028458,0.298688,0.027443,0.272377,0.026311,0.247297,0.02508,0.223528,0.023769,0.201132,0.022396,0.18015,0.020981,0.160608,0.019543,0.953301,0.039728,0.006971,0.944937,0.046699,0.008364,0.936021,0.055063,0.008916,0.925451,0.063979,0.01057,0.914319,0.074549,0.011132,0.901273,0.085681,0.013046,0.887694,0.098727,0.013579,0.871959,0.112306,0.015735,0.855771,0.128041,0.016188,0.837221,0.144229,0.01855,0.818355,0.162779,0.018866,0.796976,0.181645,0.021379,0.775481,0.203024,0.021495,0.751394,0.224519,0.024087,0.727453,0.248606,0.023942,0.700923,0.272547,0.02653,0.674854,0.299077,0.026069,0.646292,0.325146,0.028562,0.618546,0.353708,0.027746,0.58849,0.381454,0.030056,0.559626,0.41151,0.028864,0.528716,0.440374,0.030911,0.499369,0.471284,0.029347,0.4683,0.500631,0.031068,0.439139,0.5317,0.029161,0.408622,0.560861,0.030517,0.380304,0.591378,0.028319,0.35101,0.619696,0.029294,0.324134,0.64899,0.026876,0.296653,0.675866,0.02748,0.271726,0.703347,0.024928,0.246532,0.728274,0.025194,0.223935,0.753468,0.022597,0.201361,0.776065,0.022574,0.181341,0.798639,0.02002,0.161572,0.818659,0.019769,0.144236,0.838428,0.017337,0.127314,0.855764,0.016922,0.112639,0.872686,0.014675,0.098481,0.887361,0.014158,0.086339,0.901519,0.012142,0.074759,0.913661,0.01158,0.064937,0.925241,0.009821,0.539776,0.460224,0.58822651,3,45,0.493089,0.488929,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",10.0,15.0,25.0,-5.0,0.499369,0.4757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,23.8882,22.5772
oof,2021_15_TEN_PIT,2021-12-19,2021,15,PIT,TEN,,,,,0.59171937,0.40553063,0.00275,0.59335109,23.7585,20.6585,3.1,44.417,3,44,1.0,44.0,1,0.560786,0.030933,0.497885,0.47275,0.029365,0.591719,0.560786,0.408281,0.439214,0.89371,0.013535,0.878815,0.014895,0.862519,0.016296,0.844792,0.017727,0.825622,0.019171,0.805009,0.020613,0.782973,0.022035,0.759553,0.02342,0.734806,0.024747,0.708808,0.025998,0.681653,0.027154,0.653457,0.028197,0.624347,0.02911,0.594469,0.029877,0.591719,0.00275,0.560786,0.030933,0.529582,0.031204,0.498288,0.031294,0.467086,0.031202,0.436156,0.03093,0.405673,0.030483,0.375803,0.029869,0.346704,0.029099,0.318519,0.028185,0.291376,0.027143,0.265387,0.025989,0.240646,0.024741,0.217228,0.023418,0.195189,0.022039,0.93619,0.054817,0.008994,0.925534,0.06381,0.010656,0.914302,0.074466,0.011232,0.901152,0.085698,0.013149,0.887457,0.098848,0.013696,0.871608,0.112543,0.015848,0.855294,0.128392,0.016314,0.836629,0.144706,0.018665,0.817636,0.163371,0.018993,0.796149,0.182364,0.021487,0.774533,0.203851,0.021615,0.750353,0.225467,0.02418,0.726304,0.249647,0.024049,0.699703,0.273696,0.026601,0.673546,0.300297,0.026157,0.644938,0.326454,0.028607,0.617127,0.355062,0.027811,0.587055,0.382873,0.030073,0.558149,0.412945,0.028905,0.52725,0.441851,0.030899,0.497885,0.47275,0.029365,0.466854,0.502115,0.031031,0.437697,0.533146,0.029157,0.407239,0.562303,0.030458,0.378942,0.592761,0.028297,0.349725,0.621058,0.029218,0.322884,0.650275,0.02684,0.295491,0.677116,0.027393,0.270608,0.704509,0.024883,0.245507,0.729392,0.025101,0.22296,0.754493,0.022547,0.200479,0.77704,0.022481,0.18051,0.799521,0.019969,0.160831,0.81949,0.01968,0.143543,0.839169,0.017288,0.126704,0.856457,0.016839,0.112074,0.873296,0.014629,0.097989,0.887926,0.014085,0.085887,0.902011,0.012102,0.07437,0.914113,0.011517,0.064584,0.92563,0.009787,0.055377,0.935416,0.009207,0.04764,0.944623,0.007737,0.593351,0.406649,0.56330543,2,44,0.530533,0.478805,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",19.0,13.0,32.0,6.0,0.497885,0.498288,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,pooled,23.7585,20.6585
oof,2021_15_DAL_NYG,2021-12-19,2021,15,NYG,DAL,,,,,0.42640382,0.57084618,0.00275,0.42757967,23.0155,25.4116,-2.3961,48.4271,-3,48,-11.5,43.0,1,0.751443,,0.645226,0.326218,0.028556,0.751443,0.726309,0.248557,0.273691,0.797742,0.021059,0.775275,0.022467,0.751443,0.023832,0.726309,0.025135,0.699952,0.026357,0.672472,0.02748,0.643986,0.028486,0.614627,0.029359,0.584543,0.030084,0.553895,0.030648,0.522853,0.031042,0.491595,0.031259,0.460301,0.031294,0.429154,0.031147,0.426404,0.00275,0.396084,0.03032,0.366429,0.029655,0.337594,0.028835,0.309719,0.027875,0.28293,0.026789,0.257334,0.025596,0.233021,0.024314,0.210059,0.022961,0.188501,0.021558,0.168379,0.020123,0.149704,0.018674,0.132474,0.01723,0.11667,0.015805,0.102256,0.014414,0.966222,0.028422,0.005356,0.959733,0.033778,0.006488,0.952719,0.040267,0.007014,0.944326,0.047281,0.008393,0.935364,0.055674,0.008962,0.924767,0.064636,0.010598,0.913587,0.075233,0.01118,0.900515,0.086413,0.013072,0.886887,0.099485,0.013628,0.87113,0.113113,0.015758,0.854893,0.12887,0.016237,0.836324,0.145107,0.018569,0.817412,0.163676,0.018912,0.79602,0.182588,0.021393,0.774483,0.20398,0.021537,0.750388,0.225517,0.024095,0.72641,0.249612,0.023978,0.699879,0.27359,0.026531,0.673782,0.300121,0.026097,0.645226,0.326218,0.028556,0.617461,0.354774,0.027766,0.587418,0.382539,0.030042,0.558544,0.412582,0.028874,0.527654,0.441456,0.030891,0.498307,0.472346,0.029347,0.467264,0.501693,0.031043,0.438112,0.532736,0.029152,0.407626,0.561888,0.030486,0.379325,0.592374,0.0283,0.350066,0.620675,0.029259,0.323216,0.649934,0.02685,0.295773,0.676784,0.027443,0.270879,0.704227,0.024895,0.245724,0.729121,0.025154,0.223166,0.754276,0.022559,0.200633,0.776834,0.022533,0.180654,0.799367,0.019978,0.160927,0.819346,0.019728,0.143634,0.839073,0.017293,0.126753,0.856366,0.016881,0.112122,0.873247,0.01463,0.098003,0.887878,0.014119,0.085904,0.901997,0.012099,0.42758,0.57242,0.26448629,-8,45,0.595113,0.530999,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",6.0,21.0,27.0,-15.0,0.498307,0.491595,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,23.0155,25.4116
oof,2021_15_ARI_DET,2021-12-19,2021,15,DET,ARI,,,,,0.34326766,0.65398234,0.00275,0.34421425,23.0155,28.2766,-5.2611,51.2921,-6,51,-13.0,48.0,1,0.705793,0.026012,0.584147,0.387379,0.028474,0.731805,0.705793,0.268195,0.294207,0.731805,0.02478,0.705793,0.026012,0.678643,0.02715,0.650467,0.028176,0.621394,0.029073,0.591567,0.029827,0.561142,0.030425,0.530287,0.030856,0.499174,0.031113,0.467983,0.03119,0.436896,0.031087,0.406091,0.030805,0.375742,0.030348,0.346018,0.029725,0.343268,0.00275,0.315247,0.028021,0.288278,0.026969,0.262473,0.025805,0.237925,0.024548,0.21471,0.023215,0.192883,0.021827,0.17248,0.020403,0.15352,0.01896,0.136003,0.017516,0.119915,0.016089,0.105223,0.014691,0.091886,0.013337,0.079848,0.012038,0.069047,0.010802,0.979712,0.016783,0.003505,0.97541,0.020288,0.004302,0.970652,0.02459,0.004758,0.964889,0.029348,0.005763,0.958597,0.035111,0.006292,0.951069,0.041403,0.007528,0.942952,0.048931,0.008117,0.933354,0.057048,0.009598,0.923131,0.066646,0.010223,0.911178,0.076869,0.011953,0.8986,0.088822,0.012579,0.884054,0.1014,0.014546,0.868926,0.115946,0.015128,0.851624,0.131074,0.017303,0.833838,0.148376,0.017785,0.813716,0.166162,0.020122,0.793273,0.186284,0.020444,0.770394,0.206727,0.022879,0.747418,0.229606,0.022975,0.721985,0.252582,0.025433,0.696741,0.278015,0.025244,0.669101,0.303259,0.027639,0.641985,0.330899,0.027117,0.612621,0.358015,0.029363,0.584147,0.387379,0.028474,0.553654,0.415853,0.030493,0.524427,0.446346,0.029227,0.493476,0.475573,0.030951,0.464152,0.506524,0.029323,0.433446,0.535848,0.030706,0.404691,0.566554,0.028755,0.374917,0.595309,0.029774,0.347357,0.625083,0.02756,0.319141,0.652643,0.028216,0.293324,0.680859,0.025817,0.267191,0.706676,0.026133,0.243554,0.732809,0.023637,0.219898,0.756446,0.023656,0.198747,0.780102,0.021151,0.177818,0.801253,0.020929,0.159319,0.822182,0.018499,0.141222,0.840681,0.018097,0.125408,0.858778,0.015814,0.344214,0.655786,0.21871721,-10,49,0.568456,0.509157,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",30.0,12.0,42.0,18.0,0.493476,0.499174,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,pooled,23.0155,28.2766
oof,2021_15_HOU_JAX,2021-12-19,2021,15,JAX,HOU,,,,,0.47377322,0.52347678,0.00275,0.47507969,23.7251,24.5457,-0.8206,48.2708,-1,48,6.0,40.0,1,0.296983,0.027384,0.72249,0.253364,0.024146,0.324366,0.296983,0.675634,0.703017,0.829346,0.018868,0.809036,0.02031,0.787298,0.021738,0.764166,0.023132,0.739692,0.024474,0.713947,0.025745,0.687021,0.026926,0.659023,0.027998,0.630077,0.028945,0.600327,0.02975,0.569926,0.030401,0.539041,0.030885,0.507847,0.031194,0.476523,0.031323,0.473773,0.00275,0.442738,0.031035,0.412114,0.030624,0.382073,0.030042,0.352774,0.029299,0.324366,0.028408,0.296983,0.027384,0.27074,0.026243,0.245736,0.025004,0.222052,0.023685,0.199747,0.022305,0.178862,0.020884,0.159421,0.019441,0.141429,0.017993,0.124872,0.016556,0.965213,0.029319,0.005468,0.958588,0.034787,0.006626,0.951444,0.041412,0.007144,0.942892,0.048556,0.008552,0.933783,0.057108,0.009109,0.923005,0.066217,0.010778,0.911661,0.076995,0.011344,0.898389,0.088339,0.013272,0.884584,0.101611,0.013805,0.86861,0.115416,0.015974,0.852186,0.13139,0.016424,0.833391,0.147814,0.018795,0.814289,0.166609,0.019102,0.792669,0.185711,0.02162,0.770948,0.207331,0.021721,0.746636,0.229052,0.024312,0.72249,0.253364,0.024146,0.695764,0.27751,0.026726,0.669526,0.304236,0.026238,0.640808,0.330474,0.028718,0.612939,0.359192,0.027869,0.58278,0.387061,0.030159,0.553848,0.41722,0.028932,0.522893,0.446152,0.030955,0.493539,0.477107,0.029354,0.462489,0.506461,0.03105,0.433383,0.537511,0.029106,0.402948,0.566617,0.030435,0.374744,0.597052,0.028204,0.34559,0.625256,0.029154,0.318882,0.65441,0.026708,0.291591,0.681118,0.027291,0.266874,0.708409,0.024717,0.241908,0.733126,0.024966,0.219553,0.758092,0.022355,0.197232,0.780447,0.022321,0.177471,0.802768,0.019761,0.157967,0.822529,0.019504,0.140895,0.842033,0.017072,0.124237,0.859105,0.016658,0.10982,0.875763,0.014417,0.095914,0.89018,0.013906,0.084013,0.904086,0.011901,0.47508,0.52492,0.62981306,5,43,0.442318,0.561035,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",16.0,30.0,46.0,-14.0,0.493539,0.476523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,23.7251,24.5457
oof,2021_15_GB_BAL,2021-12-19,2021,15,BAL,GB,,,,,0.49816875,0.49908125,0.00275,0.49954249,23.5246,23.5397,-0.0151,47.0643,0,47,-9.5,45.5,1,0.75895,,0.546778,0.453222,,0.75895,0.734176,0.24105,0.265824,0.844289,0.017752,0.825093,0.019196,0.804455,0.020638,0.782395,0.02206,0.75895,0.023445,0.734176,0.024774,0.708149,0.026027,0.680965,0.027185,0.652734,0.02823,0.623588,0.029147,0.59367,0.029918,0.563139,0.030531,0.532163,0.030976,0.500919,0.031244,0.498169,0.00275,0.466932,0.031237,0.435969,0.030963,0.405457,0.030512,0.375564,0.029893,0.346448,0.029116,0.318254,0.028194,0.291111,0.027143,0.265132,0.025979,0.240411,0.024721,0.217022,0.023388,0.195023,0.021999,0.17445,0.020573,0.155321,0.019128,0.137639,0.017683,0.957589,0.035966,0.006445,0.949831,0.042411,0.007758,0.94153,0.050169,0.008301,0.931657,0.05847,0.009873,0.92122,0.068343,0.010437,0.90895,0.07878,0.01227,0.896132,0.09105,0.012818,0.881231,0.103868,0.014901,0.865846,0.118769,0.015386,0.848157,0.134154,0.017688,0.830104,0.151843,0.018053,0.809577,0.169896,0.020527,0.788867,0.190423,0.02071,0.76558,0.211133,0.023287,0.742353,0.23442,0.023227,0.716525,0.257647,0.025828,0.69106,0.283475,0.025465,0.663059,0.30894,0.028001,0.635768,0.336941,0.027292,0.606096,0.364232,0.029671,0.577508,0.393904,0.028588,0.546778,0.422492,0.03073,0.517509,0.453222,0.029269,0.486406,0.482491,0.031103,0.45712,0.513594,0.029286,0.426354,0.54288,0.030766,0.397717,0.573646,0.028637,0.367979,0.602283,0.029739,0.340613,0.632021,0.027366,0.312521,0.659387,0.028092,0.286964,0.687479,0.025557,0.26103,0.713036,0.025933,0.237705,0.73897,0.023326,0.214308,0.762295,0.023397,0.193501,0.785692,0.020807,0.172871,0.806499,0.02063,0.154731,0.827129,0.01814,0.136953,0.845269,0.017779,0.121494,0.863047,0.015458,0.106518,0.878506,0.014976,0.093642,0.893482,0.012876,0.08131,0.906358,0.012332,0.070826,0.91869,0.010485,0.499542,0.500458,0.31994951,-6,46,0.596397,0.505409,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",30.0,31.0,61.0,-1.0,0.486406,0.498169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,pooled,23.5246,23.5397
oof,2021_15_CAR_BUF,2021-12-19,2021,15,BUF,CAR,,,,,0.66848678,0.32876322,0.00275,0.67033019,23.5268,17.7424,5.7844,41.2692,6,41,14.0,43.0,1,0.254526,0.025565,0.432698,0.536592,0.03071,0.280091,0.254526,0.719909,0.745474,0.926415,0.010256,0.914955,0.01146,0.902226,0.012729,0.888171,0.014056,0.87274,0.01543,0.855899,0.016841,0.837626,0.018273,0.817913,0.019713,0.796771,0.021142,0.774226,0.022544,0.750326,0.0239,0.725136,0.025191,0.698738,0.026397,0.671237,0.027501,0.668487,0.00275,0.639136,0.029351,0.609075,0.030061,0.578463,0.030612,0.54747,0.030993,0.516273,0.031198,0.485049,0.031223,0.453979,0.03107,0.423238,0.030741,0.392997,0.030241,0.363418,0.029579,0.334651,0.028767,0.306835,0.027817,0.280091,0.026744,0.254526,0.025565,0.901278,0.085996,0.012726,0.88652,0.098722,0.014758,0.871192,0.11348,0.015327,0.853634,0.128808,0.017558,0.835616,0.146366,0.018019,0.815217,0.164384,0.020399,0.794527,0.184783,0.02069,0.771374,0.205473,0.023154,0.748159,0.228626,0.023215,0.722474,0.251841,0.025685,0.697014,0.277526,0.025461,0.669162,0.302986,0.027852,0.641863,0.330838,0.027298,0.612338,0.358137,0.029526,0.583722,0.387662,0.028615,0.553123,0.416278,0.0306,0.523796,0.446877,0.029326,0.492792,0.476204,0.031004,0.463408,0.507208,0.029384,0.432698,0.536592,0.03071,0.403915,0.567302,0.028783,0.374178,0.596085,0.029737,0.346614,0.625822,0.027564,0.318465,0.653386,0.028149,0.29266,0.681535,0.025805,0.266612,0.70734,0.026048,0.242996,0.733388,0.023616,0.219433,0.757004,0.023563,0.198304,0.780567,0.021129,0.177468,0.801696,0.020836,0.158988,0.822532,0.018479,0.140976,0.841012,0.018012,0.125177,0.859024,0.0158,0.109955,0.874823,0.015221,0.096749,0.890045,0.013206,0.084174,0.903251,0.012575,0.073382,0.915826,0.010791,0.063226,0.926618,0.010156,0.054605,0.936774,0.008621,0.046586,0.945395,0.00802,0.039853,0.953414,0.006733,0.033662,0.960147,0.006191,0.028521,0.966338,0.005141,0.67033,0.32967,0.81863625,12,42,0.42103,0.456815,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",31.0,14.0,45.0,17.0,0.492792,0.485049,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,23.5268,17.7424
oof,2021_15_NYJ_MIA,2021-12-19,2021,15,MIA,NYJ,,,,,0.66090219,0.33634781,0.00275,0.66272469,23.8488,18.3388,5.51,42.1876,6,42,10.5,42.0,1,0.355883,,0.491042,0.479538,0.02942,0.355883,0.327379,0.644117,0.672621,0.923401,0.010566,0.911614,0.011787,0.898541,0.013073,0.884128,0.014414,0.868328,0.015799,0.85111,0.017218,0.832456,0.018655,0.812361,0.020095,0.790841,0.02152,0.767928,0.022913,0.743673,0.024255,0.718146,0.025527,0.691437,0.026709,0.663652,0.027785,0.660902,0.00275,0.631342,0.02956,0.601114,0.030228,0.570383,0.030732,0.539318,0.031064,0.508099,0.031219,0.476905,0.031194,0.445915,0.03099,0.415304,0.030611,0.38524,0.030064,0.355883,0.029357,0.327379,0.028503,0.299863,0.027516,0.273452,0.026411,0.248246,0.025205,0.912692,0.075737,0.011571,0.899194,0.087308,0.013498,0.885107,0.100806,0.014087,0.868874,0.114893,0.016233,0.852135,0.131126,0.016739,0.833072,0.147865,0.019063,0.813644,0.166928,0.019428,0.791772,0.186356,0.021871,0.769737,0.208228,0.022035,0.745213,0.230263,0.024524,0.720785,0.254787,0.024428,0.693905,0.279215,0.02688,0.667432,0.306095,0.026473,0.63863,0.332568,0.028802,0.610582,0.36137,0.028048,0.580411,0.389418,0.030171,0.551358,0.419589,0.029053,0.520462,0.448642,0.030896,0.491042,0.479538,0.02942,0.460112,0.508958,0.03093,0.430987,0.539888,0.029125,0.400719,0.569013,0.030268,0.372534,0.599281,0.028186,0.343579,0.627466,0.028955,0.316913,0.656421,0.026665,0.289837,0.683087,0.027076,0.265177,0.710163,0.02466,0.240428,0.734823,0.02475,0.218134,0.759572,0.022293,0.196019,0.781866,0.022115,0.176318,0.803981,0.019702,0.157001,0.823682,0.019317,0.139981,0.842999,0.01702,0.123487,0.860019,0.016494,0.109112,0.876513,0.014374,0.095344,0.890888,0.013768,0.083477,0.904656,0.011868,0.072242,0.916523,0.011235,0.062663,0.927758,0.009579,0.0537,0.937337,0.008963,0.046141,0.9463,0.007559,0.03915,0.953859,0.006991,0.033319,0.96085,0.005831,0.662725,0.337275,0.7636225,10,42,0.469301,0.476913,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",31.0,24.0,55.0,7.0,0.491042,0.476905,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,pooled,23.8488,18.3388
oof,2021_15_NO_TB,2021-12-19,2021,15,TB,NO,,,,,0.57246117,0.42478883,0.00275,0.57403978,24.0937,21.6434,2.4503,45.7371,3,46,11.5,45.5,1,0.249788,,0.506703,0.493297,,0.249788,0.225884,0.750212,0.774116,0.884395,0.01438,0.868628,0.015767,0.851439,0.017189,0.832808,0.018631,0.812732,0.020076,0.791222,0.02151,0.76831,0.022912,0.744046,0.024264,0.718499,0.025548,0.691756,0.026743,0.663924,0.027832,0.635127,0.028797,0.605505,0.029622,0.575211,0.030294,0.572461,0.00275,0.541325,0.031136,0.510032,0.031293,0.478763,0.031268,0.447702,0.031062,0.417025,0.030677,0.386903,0.030122,0.357497,0.029406,0.328956,0.02854,0.301416,0.027541,0.274993,0.026423,0.249788,0.025205,0.225884,0.023904,0.203343,0.022541,0.182211,0.021133,0.947684,0.044663,0.007653,0.938543,0.052316,0.009141,0.928837,0.061457,0.009706,0.917382,0.071163,0.011455,0.905365,0.082618,0.012017,0.891346,0.094635,0.014019,0.876809,0.108654,0.014536,0.860043,0.123191,0.016766,0.842859,0.139957,0.017184,0.823259,0.157141,0.019599,0.8034,0.176741,0.019859,0.781003,0.1966,0.022397,0.758568,0.218997,0.022435,0.733547,0.241432,0.025021,0.708768,0.266453,0.024779,0.681444,0.291232,0.027324,0.654692,0.318556,0.026752,0.625524,0.345308,0.029168,0.597291,0.374476,0.028233,0.566859,0.402709,0.030432,0.537736,0.433141,0.029123,0.506703,0.462264,0.031033,0.477342,0.493297,0.029361,0.446414,0.522658,0.030928,0.417483,0.553586,0.028931,0.38736,0.582517,0.030123,0.359499,0.61264,0.027861,0.330826,0.640501,0.028674,0.304604,0.669174,0.026222,0.277929,0.695396,0.026675,0.253809,0.722071,0.02412,0.229556,0.746191,0.024253,0.207871,0.770444,0.021686,0.186319,0.792129,0.021552,0.167263,0.813681,0.019056,0.148544,0.832737,0.018719,0.132176,0.851456,0.016368,0.116283,0.867824,0.015893,0.10254,0.883717,0.013743,0.089351,0.89746,0.01319,0.078071,0.910649,0.01128,0.06737,0.921929,0.010701,0.05832,0.93263,0.009051,0.57404,0.42596,0.75775689,9,45,0.431784,0.49145,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",0.0,9.0,9.0,-9.0,0.477342,0.478763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,24.0937,21.6434
