game_id,season,week,game_type,gameday,away_team,home_team,away_score,home_score,result,total,spread_line,total_line,n_plays
2025_10_NYG_CHI,2025,10,REG,2025-11-09,NYG,CHI,20,24,4,44,4.5,45.5,178
2025_10_JAX_HOU,2025,10,REG,2025-11-09,JAX,HOU,29,36,7,65,-1.5,37.5,183
2025_10_BUF_MIA,2025,10,REG,2025-11-09,BUF,MIA,13,30,17,43,-8.5,50.5,157
2025_10_BAL_MIN,2025,10,REG,2025-11-09,BAL,MIN,27,19,-8,46,-4.5,48.5,186
2025_10_CLE_NYJ,2025,10,REG,2025-11-09,CLE,NYJ,20,27,7,47,-1.5,37.5,173
2025_10_NE_TB,2025,10,REG,2025-11-09,NE,TB,28,23,-5,51,2.5,48.5,173
2025_10_ARI_SEA,2025,10,REG,2025-11-09,ARI,SEA,22,44,22,66,7.0,44.5,178
2025_10_LA_SF,2025,10,REG,2025-11-09,LA,SF,42,26,-16,68,-5.5,49.5,172
2025_10_DET_WAS,2025,10,REG,2025-11-09,DET,WAS,44,22,-22,66,-8.5,49.5,163
2025_10_PIT_LAC,2025,10,REG,2025-11-09,PIT,LAC,10,25,15,35,3.0,45.5,169
2025_10_PHI_GB,2025,10,REG,2025-11-10,PHI,GB,10,7,-3,17,1.5,45.5,171
2025_11_NYJ_NE,2025,11,REG,2025-11-13,NYJ,NE,14,27,13,41,12.5,43.5,162
2025_11_WAS_MIA,2025,11,REG,2025-11-16,WAS,MIA,13,16,3,29,2.5,47.5,165
2025_11_CAR_ATL,2025,11,REG,2025-11-16,CAR,ATL,30,27,-3,57,4.5,42.5,193
2025_11_TB_BUF,2025,11,REG,2025-11-16,TB,BUF,32,44,12,76,6.0,46.5,175
2025_11_LAC_JAX,2025,11,REG,2025-11-16,LAC,JAX,6,35,29,41,-3.0,43.5,149
2025_11_CHI_MIN,2025,11,REG,2025-11-16,CHI,MIN,19,17,-2,36,3.0,47.5,173
2025_11_GB_NYG,2025,11,REG,2025-11-16,GB,NYG,27,20,-7,47,-7.5,41.5,163
2025_11_CIN_PIT,2025,11,REG,2025-11-16,CIN,PIT,12,34,22,46,5.5,48.5,175
2025_11_HOU_TEN,2025,11,REG,2025-11-16,HOU,TEN,16,13,-3,29,-5.5,37.5,175
2025_11_SF_ARI,2025,11,REG,2025-11-16,SF,ARI,41,22,-19,63,-3.5,48.5,181
2025_11_SEA_LA,2025,11,REG,2025-11-16,SEA,LA,19,21,2,40,3.0,49.5,178
2025_11_BAL_CLE,2025,11,REG,2025-11-16,BAL,CLE,23,16,-7,39,-7.5,37.5,161
2025_11_KC_DEN,2025,11,REG,2025-11-16,KC,DEN,19,22,3,41,-3.5,44.5,181
2025_11_DET_PHI,2025,11,REG,2025-11-16,DET,PHI,9,16,7,25,2.5,46.5,174
2025_11_DAL_LV,2025,11,REG,2025-11-17,DAL,LV,33,16,-17,49,-3.5,48.5,170
2025_12_BUF_HOU,2025,12,REG,2025-11-20,BUF,HOU,19,23,4,42,-5.5,43.5,169
2025_12_NYJ_BAL,2025,12,REG,2025-11-23,NYJ,BAL,10,23,13,33,14.0,44.5,162
2025_12_PIT_CHI,2025,12,REG,2025-11-23,PIT,CHI,28,31,3,59,3.0,46.5,178
2025_12_NE_CIN,2025,12,REG,2025-11-23,NE,CIN,26,20,-6,46,-7.5,50.5,181
2025_12_NYG_DET,2025,12,REG,2025-11-23,NYG,DET,27,34,7,61,14.0,50.5,199
2025_12_MIN_GB,2025,12,REG,2025-11-23,MIN,GB,6,23,17,29,6.5,41.5,148
2025_12_IND_KC,2025,12,REG,2025-11-23,IND,KC,20,23,3,43,3.5,50.5,199
2025_12_SEA_TEN,2025,12,REG,2025-11-23,SEA,TEN,30,24,-6,54,-12.5,41.5,168
2025_12_JAX_ARI,2025,12,REG,2025-11-23,JAX,ARI,27,24,-3,51,-2.5,47.5,191
2025_12_CLE_LV,2025,12,REG,2025-11-23,CLE,LV,24,10,-14,34,3.0,35.5,181
2025_12_PHI_DAL,2025,12,REG,2025-11-23,PHI,DAL,21,24,3,45,-3.0,47.5,183
2025_12_ATL_NO,2025,12,REG,2025-11-23,ATL,NO,24,10,-14,34,1.5,41.5,177
2025_12_TB_LA,2025,12,REG,2025-11-23,TB,LA,7,34,27,41,7.0,49.5,159
2025_12_CAR_SF,2025,12,REG,2025-11-24,CAR,SF,9,20,11,29,7.5,48.5,150
2025_13_GB_DET,2025,13,REG,2025-11-27,GB,DET,31,24,-7,55,2.5,48.5,165
2025_13_KC_DAL,2025,13,REG,2025-11-27,KC,DAL,28,31,3,59,-3.5,53.5,178
2025_13_CIN_BAL,2025,13,REG,2025-11-27,CIN,BAL,32,14,-18,46,7.0,52.5,192
2025_13_CHI_PHI,2025,13,REG,2025-11-28,CHI,PHI,24,15,-9,39,7.0,43.5,181
2025_13_LA_CAR,2025,13,REG,2025-11-30,LA,CAR,28,31,3,59,-10.0,44.5,152
2025_13_SF_CLE,2025,13,REG,2025-11-30,SF,CLE,26,8,-18,34,-5.5,35.5,166
2025_13_HOU_IND,2025,13,REG,2025-11-30,HOU,IND,20,16,-4,36,3.0,44.5,168
2025_13_NO_MIA,2025,13,REG,2025-11-30,NO,MIA,17,21,4,38,5.5,41.5,175
2025_13_ATL_NYJ,2025,13,REG,2025-11-30,ATL,NYJ,24,27,3,51,-3.0,38.5,188
2025_13_ARI_TB,2025,13,REG,2025-11-30,ARI,TB,17,20,3,37,4.5,44.5,162
2025_13_JAX_TEN,2025,13,REG,2025-11-30,JAX,TEN,25,3,-22,28,-6.0,42.5,163
2025_13_MIN_SEA,2025,13,REG,2025-11-30,MIN,SEA,0,26,26,26,12.5,42.5,151
2025_13_LV_LAC,2025,13,REG,2025-11-30,LV,LAC,14,31,17,45,10.0,40.5,156
2025_13_BUF_PIT,2025,13,REG,2025-11-30,BUF,PIT,26,7,-19,33,-3.0,44.5,153
2025_13_DEN_WAS,2025,13,REG,2025-11-30,DEN,WAS,27,26,-1,53,-6.5,43.5,209
2025_13_NYG_NE,2025,13,REG,2025-12-01,NYG,NE,15,33,18,48,7.0,46.5,161
2025_14_DAL_DET,2025,14,REG,2025-12-04,DAL,DET,30,44,14,74,3.5,55.5,192
2025_14_SEA_ATL,2025,14,REG,2025-12-07,SEA,ATL,37,9,-28,46,-7.0,44.5,165
2025_14_PIT_BAL,2025,14,REG,2025-12-07,PIT,BAL,27,22,-5,49,5.5,43.5,177
2025_14_TEN_CLE,2025,14,REG,2025-12-07,TEN,CLE,31,29,-2,60,4.5,33.5,187
2025_14_CHI_GB,2025,14,REG,2025-12-07,CHI,GB,21,28,7,49,6.5,44.5,161
2025_14_IND_JAX,2025,14,REG,2025-12-07,IND,JAX,19,36,17,55,-2.5,44.5,176
2025_14_WAS_MIN,2025,14,REG,2025-12-07,WAS,MIN,0,31,31,31,-1.5,43.5,141
2025_14_MIA_NYJ,2025,14,REG,2025-12-07,MIA,NYJ,34,10,-24,44,-2.5,41.5,172
2025_14_NO_TB,2025,14,REG,2025-12-07,NO,TB,24,20,-4,44,7.5,41.5,174
2025_14_DEN_LV,2025,14,REG,2025-12-07,DEN,LV,24,17,-7,41,-8.5,40.5,162
2025_14_LA_ARI,2025,14,REG,2025-12-07,LA,ARI,45,17,-28,62,-9.5,49.5,178
2025_14_CIN_BUF,2025,14,REG,2025-12-07,CIN,BUF,34,39,5,73,6.0,54.5,162
2025_14_HOU_KC,2025,14,REG,2025-12-07,HOU,KC,20,10,-10,30,4.5,41.5,179
2025_14_PHI_LAC,2025,14,REG,2025-12-08,PHI,LAC,19,22,3,41,-1.5,41.5,196
2025_15_ATL_TB,2025,15,REG,2025-12-11,ATL,TB,29,28,-1,57,6.0,43.5,186
2025_15_CLE_CHI,2025,15,REG,2025-12-14,CLE,CHI,3,31,28,34,7.5,38.5,165
2025_15_BAL_CIN,2025,15,REG,2025-12-14,BAL,CIN,24,0,-24,24,-2.5,51.5,146
2025_15_ARI_HOU,2025,15,REG,2025-12-14,ARI,HOU,20,40,20,60,10.5,42.5,174
2025_15_NYJ_JAX,2025,15,REG,2025-12-14,NYJ,JAX,20,48,28,68,13.5,40.5,172
2025_15_LAC_KC,2025,15,REG,2025-12-14,LAC,KC,16,13,-3,29,5.5,41.5,164
2025_15_BUF_NE,2025,15,REG,2025-12-14,BUF,NE,35,31,-4,66,-2.5,49.5,166
2025_15_WAS_NYG,2025,15,REG,2025-12-14,WAS,NYG,29,21,-8,50,2.5,46.5,179
2025_15_LV_PHI,2025,15,REG,2025-12-14,LV,PHI,0,31,31,31,12.5,37.5,135
2025_15_GB_DEN,2025,15,REG,2025-12-14,GB,DEN,26,34,8,60,-1.5,42.5,180
2025_15_DET_LA,2025,15,REG,2025-12-14,DET,LA,34,41,7,75,5.5,54.5,185
2025_15_CAR_NO,2025,15,REG,2025-12-14,CAR,NO,17,20,3,37,-2.5,41.5,164
2025_15_IND_SEA,2025,15,REG,2025-12-14,IND,SEA,16,18,2,34,13.5,41.5,168
2025_15_TEN_SF,2025,15,REG,2025-12-14,TEN,SF,24,37,13,61,12.5,44.5,173
2025_15_MIN_DAL,2025,15,REG,2025-12-14,MIN,DAL,34,26,-8,60,5.5,47.5,174
2025_15_MIA_PIT,2025,15,REG,2025-12-15,MIA,PIT,15,28,13,43,3.0,42.5,157
2025_16_LA_SEA,2025,16,REG,2025-12-18,LA,SEA,37,38,1,75,1.5,42.5,215
2025_16_GB_CHI,2025,16,REG,2025-12-20,GB,CHI,16,22,6,38,1.5,45.5,174
2025_16_PHI_WAS,2025,16,REG,2025-12-20,PHI,WAS,29,18,-11,47,-7.0,43.5,165
2025_16_NE_BAL,2025,16,REG,2025-12-21,NE,BAL,28,24,-4,52,3.5,48.5,171
2025_16_TB_CAR,2025,16,REG,2025-12-21,TB,CAR,20,23,3,43,-3.0,44.5,161
2025_16_BUF_CLE,2025,16,REG,2025-12-21,BUF,CLE,23,20,-3,43,-10.5,41.5,156
2025_16_LAC_DAL,2025,16,REG,2025-12-21,LAC,DAL,34,17,-17,51,1.5,50.5,159
2025_16_NYJ_NO,2025,16,REG,2025-12-21,NYJ,NO,6,29,23,35,6.5,39.5,184
2025_16_MIN_NYG,2025,16,REG,2025-12-21,MIN,NYG,16,13,-3,29,-2.5,41.5,153
2025_16_KC_TEN,2025,16,REG,2025-12-21,KC,TEN,9,26,17,35,-3.5,37.5,167
2025_16_ATL_ARI,2025,16,REG,2025-12-21,ATL,ARI,26,19,-7,45,-2.5,48.5,173
2025_16_JAX_DEN,2025,16,REG,2025-12-21,JAX,DEN,34,20,-14,54,3.5,46.5,183
2025_16_PIT_DET,2025,16,REG,2025-12-21,PIT,DET,29,24,-5,53,7.5,52.5,192
2025_16_LV_HOU,2025,16,REG,2025-12-21,LV,HOU,21,23,2,44,14.5,39.5,166
2025_16_CIN_MIA,2025,16,REG,2025-12-21,CIN,MIA,45,21,-24,66,-3.5,48.5,162
2025_16_SF_IND,2025,16,REG,2025-12-22,SF,IND,48,27,-21,75,-4.5,46.5,169
2025_17_DAL_WAS,2025,17,REG,2025-12-25,DAL,WAS,30,23,-7,53,-8.5,50.5,187
2025_17_DET_MIN,2025,17,REG,2025-12-25,DET,MIN,10,23,13,33,-7.0,45.5,163
2025_17_DEN_KC,2025,17,REG,2025-12-25,DEN,KC,20,13,-7,33,-13.5,37.5,151
2025_17_BAL_GB,2025,17,REG,2025-12-27,BAL,GB,41,24,-17,65,2.5,38.5,161
2025_17_HOU_LAC,2025,17,REG,2025-12-27,HOU,LAC,20,16,-4,36,1.5,40.5,170
2025_17_SEA_CAR,2025,17,REG,2025-12-28,SEA,CAR,27,10,-17,37,-6.5,42.5,157
2025_17_ARI_CIN,2025,17,REG,2025-12-28,ARI,CIN,14,37,23,51,7.0,52.5,171
2025_17_PIT_CLE,2025,17,REG,2025-12-28,PIT,CLE,6,13,7,19,-4.5,35.5,157
2025_17_JAX_IND,2025,17,REG,2025-12-28,JAX,IND,23,17,-6,40,-3.5,48.5,168
2025_17_NYG_LV,2025,17,REG,2025-12-28,NYG,LV,34,10,-24,44,-3.0,40.5,157
2025_17_TB_MIA,2025,17,REG,2025-12-28,TB,MIA,17,20,3,37,-5.5,44.5,166
2025_17_NE_NYJ,2025,17,REG,2025-12-28,NE,NYJ,42,10,-32,52,-12.5,42.5,166
2025_17_NO_TEN,2025,17,REG,2025-12-28,NO,TEN,34,26,-8,60,-1.5,39.5,175
2025_17_PHI_BUF,2025,17,REG,2025-12-28,PHI,BUF,13,12,-1,25,3.0,45.5,168
2025_17_CHI_SF,2025,17,REG,2025-12-28,CHI,SF,38,42,4,80,3.5,51.5,184
2025_17_LA_ATL,2025,17,REG,2025-12-29,LA,ATL,24,27,3,51,-7.5,48.5,163
2025_18_SEA_SF,2025,18,REG,2026-01-03,SEA,SF,13,3,-10,16,-2.5,47.5,141
2025_18_CAR_TB,2025,18,REG,2026-01-03,CAR,TB,14,16,2,30,3.0,43.5,159
2025_18_NO_ATL,2025,18,REG,2026-01-04,NO,ATL,17,19,2,36,4.5,43.5,174
2025_18_NYJ_BUF,2025,18,REG,2026-01-04,NYJ,BUF,8,35,27,43,12.5,39.5,149
2025_18_DET_CHI,2025,18,REG,2026-01-04,DET,CHI,19,16,-3,35,3.5,51.5,166
2025_18_CLE_CIN,2025,18,REG,2026-01-04,CLE,CIN,20,18,-2,38,9.5,47.5,163
2025_18_LAC_DEN,2025,18,REG,2026-01-04,LAC,DEN,3,19,16,22,14.5,37.5,175
2025_18_IND_HOU,2025,18,REG,2026-01-04,IND,HOU,30,38,8,68,9.5,37.5,181
2025_18_TEN_JAX,2025,18,REG,2026-01-04,TEN,JAX,7,41,34,48,12.5,46.5,152
2025_18_ARI_LA,2025,18,REG,2026-01-04,ARI,LA,20,37,17,57,14.5,49.5,176
2025_18_KC_LV,2025,18,REG,2026-01-04,KC,LV,12,14,2,26,-3.5,36.5,177
2025_18_GB_MIN,2025,18,REG,2026-01-04,GB,MIN,3,16,13,19,12.5,37.5,153
2025_18_MIA_NE,2025,18,REG,2026-01-04,MIA,NE,10,38,28,48,14.0,44.5,156
2025_18_DAL_NYG,2025,18,REG,2026-01-04,DAL,NYG,17,34,17,51,-3.0,50.5,168
2025_18_WAS_PHI,2025,18,REG,2026-01-04,WAS,PHI,24,17,-7,41,3.0,38.5,175
2025_18_BAL_PIT,2025,18,REG,2026-01-04,BAL,PIT,24,26,2,50,-4.5,41.5,171
2025_19_GB_CHI,2025,19,WC,2026-01-10,GB,CHI,27,31,4,58,-2.5,45.5,194
2025_19_LA_CAR,2025,19,WC,2026-01-10,LA,CAR,34,31,-3,65,-10.0,44.5,189
2025_19_BUF_JAX,2025,19,WC,2026-01-11,BUF,JAX,27,24,-3,51,1.5,51.5,163
2025_19_SF_PHI,2025,19,WC,2026-01-11,SF,PHI,23,19,-4,42,6.0,44.5,173
2025_19_LAC_NE,2025,19,WC,2026-01-11,LAC,NE,3,16,13,19,3.5,45.5,162
2025_19_HOU_PIT,2025,19,WC,2026-01-12,HOU,PIT,30,6,-24,36,-3.0,38.5,165
2025_20_BUF_DEN,2025,20,DIV,2026-01-17,BUF,DEN,30,33,3,63,1.5,45.5,203
2025_20_SF_SEA,2025,20,DIV,2026-01-17,SF,SEA,6,41,35,47,6.5,44.5,151
2025_20_LA_CHI,2025,20,DIV,2026-01-18,LA,CHI,20,17,-3,37,-3.5,49.5,201
2025_20_HOU_NE,2025,20,DIV,2026-01-18,HOU,NE,16,28,12,44,3.0,40.5,185
2025_21_NE_DEN,2025,21,CON,2026-01-25,NE,DEN,10,7,-3,17,-3.5,43.5,164
2025_21_LA_SEA,2025,21,CON,2026-01-25,LA,SEA,27,31,4,58,2.5,45.5,176
2025_22_SEA_NE,2025,22,SB,2026-02-08,SEA,NE,29,13,-16,42,-4.5,45.5,193
