game_id,season,week,game_type,gameday,away_team,home_team,away_score,home_score,result,total,n_plays
2019_08_MIA_PIT,2019,8,REG,2019-10-28,MIA,PIT,14,27,13,41,172
2019_09_SF_ARI,2019,9,REG,2019-10-31,SF,ARI,28,25,-3,53,173
2019_09_HOU_JAX,2019,9,REG,2019-11-03,HOU,JAX,26,3,-23,29,168
2019_09_WAS_BUF,2019,9,REG,2019-11-03,WAS,BUF,9,24,15,33,151
2019_09_TEN_CAR,2019,9,REG,2019-11-03,TEN,CAR,20,30,10,50,188
2019_09_MIN_KC,2019,9,REG,2019-11-03,MIN,KC,23,26,3,49,177
2019_09_NYJ_MIA,2019,9,REG,2019-11-03,NYJ,MIA,18,26,8,44,181
2019_09_CHI_PHI,2019,9,REG,2019-11-03,CHI,PHI,14,22,8,36,177
2019_09_IND_PIT,2019,9,REG,2019-11-03,IND,PIT,24,26,2,50,170
2019_09_DET_OAK,2019,9,REG,2019-11-03,DET,OAK,24,31,7,55,183
2019_09_TB_SEA,2019,9,REG,2019-11-03,TB,SEA,34,40,6,74,204
2019_09_CLE_DEN,2019,9,REG,2019-11-03,CLE,DEN,19,24,5,43,164
2019_09_GB_LAC,2019,9,REG,2019-11-03,GB,LAC,11,26,15,37,164
2019_09_NE_BAL,2019,9,REG,2019-11-03,NE,BAL,20,37,17,57,178
2019_09_DAL_NYG,2019,9,REG,2019-11-04,DAL,NYG,37,18,-19,55,184
2019_10_LAC_OAK,2019,10,REG,2019-11-07,LAC,OAK,24,26,2,50,173
2019_10_DET_CHI,2019,10,REG,2019-11-10,DET,CHI,13,20,7,33,184
2019_10_BAL_CIN,2019,10,REG,2019-11-10,BAL,CIN,49,13,-36,62,157
2019_10_BUF_CLE,2019,10,REG,2019-11-10,BUF,CLE,16,19,3,35,178
2019_10_ATL_NO,2019,10,REG,2019-11-10,ATL,NO,26,9,-17,35,188
2019_10_NYG_NYJ,2019,10,REG,2019-11-10,NYG,NYJ,27,34,7,61,180
2019_10_ARI_TB,2019,10,REG,2019-11-10,ARI,TB,27,30,3,57,198
2019_10_KC_TEN,2019,10,REG,2019-11-10,KC,TEN,32,35,3,67,177
2019_10_MIA_IND,2019,10,REG,2019-11-10,MIA,IND,16,12,-4,28,173
2019_10_CAR_GB,2019,10,REG,2019-11-10,CAR,GB,16,24,8,40,179
2019_10_LA_PIT,2019,10,REG,2019-11-10,LA,PIT,12,17,5,29,200
2019_10_MIN_DAL,2019,10,REG,2019-11-10,MIN,DAL,28,24,-4,52,184
2019_10_SEA_SF,2019,10,REG,2019-11-11,SEA,SF,27,24,-3,51,217
2019_11_PIT_CLE,2019,11,REG,2019-11-14,PIT,CLE,7,21,14,28,184
2019_11_HOU_BAL,2019,11,REG,2019-11-17,HOU,BAL,7,41,34,48,166
2019_11_ATL_CAR,2019,11,REG,2019-11-17,ATL,CAR,29,3,-26,32,176
2019_11_DAL_DET,2019,11,REG,2019-11-17,DAL,DET,35,27,-8,62,183
2019_11_JAX_IND,2019,11,REG,2019-11-17,JAX,IND,13,33,20,46,167
2019_11_BUF_MIA,2019,11,REG,2019-11-17,BUF,MIA,37,20,-17,57,187
2019_11_DEN_MIN,2019,11,REG,2019-11-17,DEN,MIN,23,27,4,50,186
2019_11_NO_TB,2019,11,REG,2019-11-17,NO,TB,34,17,-17,51,176
2019_11_NYJ_WAS,2019,11,REG,2019-11-17,NYJ,WAS,34,17,-17,51,181
2019_11_ARI_SF,2019,11,REG,2019-11-17,ARI,SF,26,36,10,62,189
2019_11_CIN_OAK,2019,11,REG,2019-11-17,CIN,OAK,10,17,7,27,173
2019_11_NE_PHI,2019,11,REG,2019-11-17,NE,PHI,17,10,-7,27,190
2019_11_CHI_LA,2019,11,REG,2019-11-17,CHI,LA,7,17,10,24,165
2019_11_KC_LAC,2019,11,REG,2019-11-18,KC,LAC,24,17,-7,41,187
2019_12_IND_HOU,2019,12,REG,2019-11-21,IND,HOU,17,20,3,37,164
2019_12_TB_ATL,2019,12,REG,2019-11-24,TB,ATL,35,22,-13,57,201
2019_12_DEN_BUF,2019,12,REG,2019-11-24,DEN,BUF,3,20,17,23,169
2019_12_NYG_CHI,2019,12,REG,2019-11-24,NYG,CHI,14,19,5,33,177
2019_12_PIT_CIN,2019,12,REG,2019-11-24,PIT,CIN,16,10,-6,26,174
2019_12_MIA_CLE,2019,12,REG,2019-11-24,MIA,CLE,24,41,17,65,178
2019_12_CAR_NO,2019,12,REG,2019-11-24,CAR,NO,31,34,3,65,187
2019_12_OAK_NYJ,2019,12,REG,2019-11-24,OAK,NYJ,3,34,31,37,159
2019_12_SEA_PHI,2019,12,REG,2019-11-24,SEA,PHI,17,9,-8,26,177
2019_12_DET_WAS,2019,12,REG,2019-11-24,DET,WAS,16,19,3,35,179
2019_12_JAX_TEN,2019,12,REG,2019-11-24,JAX,TEN,20,42,22,62,177
2019_12_DAL_NE,2019,12,REG,2019-11-24,DAL,NE,9,13,4,22,178
2019_12_GB_SF,2019,12,REG,2019-11-24,GB,SF,8,37,29,45,166
2019_12_BAL_LA,2019,12,REG,2019-11-25,BAL,LA,45,6,-39,51,170
2019_13_CHI_DET,2019,13,REG,2019-11-28,CHI,DET,24,20,-4,44,181
2019_13_BUF_DAL,2019,13,REG,2019-11-28,BUF,DAL,26,15,-11,41,181
2019_13_NO_ATL,2019,13,REG,2019-11-28,NO,ATL,26,18,-8,44,186
2019_13_SF_BAL,2019,13,REG,2019-12-01,SF,BAL,17,20,3,37,155
2019_13_WAS_CAR,2019,13,REG,2019-12-01,WAS,CAR,29,21,-8,50,184
2019_13_NYJ_CIN,2019,13,REG,2019-12-01,NYJ,CIN,6,22,16,28,182
2019_13_TEN_IND,2019,13,REG,2019-12-01,TEN,IND,31,17,-14,48,172
2019_13_TB_JAX,2019,13,REG,2019-12-01,TB,JAX,28,11,-17,39,189
2019_13_PHI_MIA,2019,13,REG,2019-12-01,PHI,MIA,31,37,6,68,189
2019_13_GB_NYG,2019,13,REG,2019-12-01,GB,NYG,31,13,-18,44,168
2019_13_CLE_PIT,2019,13,REG,2019-12-01,CLE,PIT,13,20,7,33,169
2019_13_LA_ARI,2019,13,REG,2019-12-01,LA,ARI,34,7,-27,41,184
2019_13_LAC_DEN,2019,13,REG,2019-12-01,LAC,DEN,20,23,3,43,167
2019_13_OAK_KC,2019,13,REG,2019-12-01,OAK,KC,9,40,31,49,157
2019_13_NE_HOU,2019,13,REG,2019-12-01,NE,HOU,22,28,6,50,182
2019_13_MIN_SEA,2019,13,REG,2019-12-02,MIN,SEA,30,37,7,67,178
2019_14_DAL_CHI,2019,14,REG,2019-12-05,DAL,CHI,24,31,7,55,192
2019_14_CAR_ATL,2019,14,REG,2019-12-08,CAR,ATL,20,40,20,60,187
2019_14_BAL_BUF,2019,14,REG,2019-12-08,BAL,BUF,24,17,-7,41,182
2019_14_CIN_CLE,2019,14,REG,2019-12-08,CIN,CLE,19,27,8,46,168
2019_14_WAS_GB,2019,14,REG,2019-12-08,WAS,GB,15,20,5,35,163
2019_14_DEN_HOU,2019,14,REG,2019-12-08,DEN,HOU,38,24,-14,62,177
2019_14_DET_MIN,2019,14,REG,2019-12-08,DET,MIN,7,20,13,27,182
2019_14_SF_NO,2019,14,REG,2019-12-08,SF,NO,48,46,-2,94,192
2019_14_MIA_NYJ,2019,14,REG,2019-12-08,MIA,NYJ,21,22,1,43,185
2019_14_IND_TB,2019,14,REG,2019-12-08,IND,TB,35,38,3,73,185
2019_14_LAC_JAX,2019,14,REG,2019-12-08,LAC,JAX,45,10,-35,55,165
2019_14_PIT_ARI,2019,14,REG,2019-12-08,PIT,ARI,23,17,-6,40,156
2019_14_KC_NE,2019,14,REG,2019-12-08,KC,NE,23,16,-7,39,182
2019_14_TEN_OAK,2019,14,REG,2019-12-08,TEN,OAK,42,21,-21,63,166
2019_14_SEA_LA,2019,14,REG,2019-12-08,SEA,LA,12,28,16,40,178
2019_14_NYG_PHI,2019,14,REG,2019-12-09,NYG,PHI,17,23,6,40,190
2019_15_NYJ_BAL,2019,15,REG,2019-12-12,NYJ,BAL,21,42,21,63,167
2019_15_SEA_CAR,2019,15,REG,2019-12-15,SEA,CAR,30,24,-6,54,182
2019_15_NE_CIN,2019,15,REG,2019-12-15,NE,CIN,34,13,-21,47,177
2019_15_TB_DET,2019,15,REG,2019-12-15,TB,DET,38,17,-21,55,183
2019_15_CHI_GB,2019,15,REG,2019-12-15,CHI,GB,13,21,8,34,182
2019_15_DEN_KC,2019,15,REG,2019-12-15,DEN,KC,3,23,20,26,157
2019_15_MIA_NYG,2019,15,REG,2019-12-15,MIA,NYG,20,36,16,56,186
2019_15_HOU_TEN,2019,15,REG,2019-12-15,HOU,TEN,24,21,-3,45,170
2019_15_PHI_WAS,2019,15,REG,2019-12-15,PHI,WAS,37,27,-10,64,174
2019_15_CLE_ARI,2019,15,REG,2019-12-15,CLE,ARI,24,38,14,62,173
2019_15_MIN_LAC,2019,15,REG,2019-12-15,MIN,LAC,39,10,-29,49,167
2019_15_JAX_OAK,2019,15,REG,2019-12-15,JAX,OAK,20,16,-4,36,176
2019_15_LA_DAL,2019,15,REG,2019-12-15,LA,DAL,21,44,23,65,186
2019_15_ATL_SF,2019,15,REG,2019-12-15,ATL,SF,29,22,-7,51,179
2019_15_BUF_PIT,2019,15,REG,2019-12-15,BUF,PIT,17,10,-7,27,165
2019_15_IND_NO,2019,15,REG,2019-12-16,IND,NO,7,34,27,41,163
2019_16_HOU_TB,2019,16,REG,2019-12-21,HOU,TB,23,20,-3,43,182
2019_16_BUF_NE,2019,16,REG,2019-12-21,BUF,NE,17,24,7,41,169
2019_16_LA_SF,2019,16,REG,2019-12-21,LA,SF,31,34,3,65,181
2019_16_JAX_ATL,2019,16,REG,2019-12-22,JAX,ATL,12,24,12,36,178
2019_16_BAL_CLE,2019,16,REG,2019-12-22,BAL,CLE,31,15,-16,46,170
2019_16_CAR_IND,2019,16,REG,2019-12-22,CAR,IND,6,38,32,44,169
2019_16_CIN_MIA,2019,16,REG,2019-12-22,CIN,MIA,35,38,3,73,245
2019_16_PIT_NYJ,2019,16,REG,2019-12-22,PIT,NYJ,10,16,6,26,169
2019_16_NO_TEN,2019,16,REG,2019-12-22,NO,TEN,38,28,-10,66,184
2019_16_NYG_WAS,2019,16,REG,2019-12-22,NYG,WAS,41,35,-6,76,189
2019_16_DET_DEN,2019,16,REG,2019-12-22,DET,DEN,17,27,10,44,161
2019_16_OAK_LAC,2019,16,REG,2019-12-22,OAK,LAC,24,17,-7,41,164
2019_16_DAL_PHI,2019,16,REG,2019-12-22,DAL,PHI,9,17,8,26,177
2019_16_ARI_SEA,2019,16,REG,2019-12-22,ARI,SEA,27,13,-14,40,178
2019_16_KC_CHI,2019,16,REG,2019-12-22,KC,CHI,26,3,-23,29,166
2019_16_GB_MIN,2019,16,REG,2019-12-23,GB,MIN,23,10,-13,33,174
2019_17_NYJ_BUF,2019,17,REG,2019-12-29,NYJ,BUF,13,6,-7,19,175
2019_17_NO_CAR,2019,17,REG,2019-12-29,NO,CAR,42,10,-32,52,180
2019_17_CLE_CIN,2019,17,REG,2019-12-29,CLE,CIN,23,33,10,56,166
2019_17_GB_DET,2019,17,REG,2019-12-29,GB,DET,23,20,-3,43,195
2019_17_LAC_KC,2019,17,REG,2019-12-29,LAC,KC,21,31,10,52,165
2019_17_CHI_MIN,2019,17,REG,2019-12-29,CHI,MIN,21,19,-2,40,164
2019_17_MIA_NE,2019,17,REG,2019-12-29,MIA,NE,27,24,-3,51,170
2019_17_ATL_TB,2019,17,REG,2019-12-29,ATL,TB,28,22,-6,50,184
2019_17_PIT_BAL,2019,17,REG,2019-12-29,PIT,BAL,10,28,18,38,165
2019_17_WAS_DAL,2019,17,REG,2019-12-29,WAS,DAL,16,47,31,63,184
2019_17_OAK_DEN,2019,17,REG,2019-12-29,OAK,DEN,15,16,1,31,181
2019_17_TEN_HOU,2019,17,REG,2019-12-29,TEN,HOU,35,14,-21,49,169
2019_17_IND_JAX,2019,17,REG,2019-12-29,IND,JAX,20,38,18,58,163
2019_17_ARI_LA,2019,17,REG,2019-12-29,ARI,LA,24,31,7,55,196
2019_17_PHI_NYG,2019,17,REG,2019-12-29,PHI,NYG,34,17,-17,51,197
2019_17_SF_SEA,2019,17,REG,2019-12-29,SF,SEA,26,21,-5,47,165
2019_18_BUF_HOU,2019,18,WC,2020-01-04,BUF,HOU,19,22,3,41,201
2019_18_TEN_NE,2019,18,WC,2020-01-04,TEN,NE,20,13,-7,33,166
2019_18_MIN_NO,2019,18,WC,2020-01-05,MIN,NO,26,20,-6,46,181
2019_18_SEA_PHI,2019,18,WC,2020-01-05,SEA,PHI,17,9,-8,26,168
2019_19_MIN_SF,2019,19,DIV,2020-01-11,MIN,SF,10,27,17,37,155
2019_19_TEN_BAL,2019,19,DIV,2020-01-11,TEN,BAL,28,12,-16,40,186
2019_19_HOU_KC,2019,19,DIV,2020-01-12,HOU,KC,31,51,20,82,193
2019_19_SEA_GB,2019,19,DIV,2020-01-12,SEA,GB,23,28,5,51,168
2019_20_TEN_KC,2019,20,CON,2020-01-19,TEN,KC,24,35,11,59,170
2019_20_GB_SF,2019,20,CON,2020-01-19,GB,SF,20,37,17,57,161
2019_21_SF_KC,2019,21,SB,2020-02-02,SF,KC,20,31,11,51,172
2020_01_HOU_KC,2020,1,REG,2020-09-10,HOU,KC,20,34,14,54,168
2020_01_SEA_ATL,2020,1,REG,2020-09-13,SEA,ATL,38,25,-13,63,190
2020_01_CLE_BAL,2020,1,REG,2020-09-13,CLE,BAL,6,38,32,44,169
2020_01_NYJ_BUF,2020,1,REG,2020-09-13,NYJ,BUF,17,27,10,44,186
2020_01_LV_CAR,2020,1,REG,2020-09-13,LV,CAR,34,30,-4,64,175
2020_01_CHI_DET,2020,1,REG,2020-09-13,CHI,DET,27,23,-4,50,193
2020_01_IND_JAX,2020,1,REG,2020-09-13,IND,JAX,20,27,7,47,159
2020_01_GB_MIN,2020,1,REG,2020-09-13,GB,MIN,43,34,-9,77,172
2020_01_MIA_NE,2020,1,REG,2020-09-13,MIA,NE,11,21,10,32,156
2020_01_PHI_WAS,2020,1,REG,2020-09-13,PHI,WAS,17,27,10,44,189
2020_01_LAC_CIN,2020,1,REG,2020-09-13,LAC,CIN,16,13,-3,29,192
2020_01_TB_NO,2020,1,REG,2020-09-13,TB,NO,23,34,11,57,189
2020_01_ARI_SF,2020,1,REG,2020-09-13,ARI,SF,24,20,-4,44,188
2020_01_DAL_LA,2020,1,REG,2020-09-13,DAL,LA,17,20,3,37,188
2020_01_PIT_NYG,2020,1,REG,2020-09-14,PIT,NYG,26,16,-10,42,174
2020_01_TEN_DEN,2020,1,REG,2020-09-14,TEN,DEN,16,14,-2,30,180
2020_02_CIN_CLE,2020,2,REG,2020-09-17,CIN,CLE,30,35,5,65,193
2020_02_NYG_CHI,2020,2,REG,2020-09-20,NYG,CHI,13,17,4,30,166
2020_02_ATL_DAL,2020,2,REG,2020-09-20,ATL,DAL,39,40,1,79,209
2020_02_DET_GB,2020,2,REG,2020-09-20,DET,GB,21,42,21,63,179
2020_02_MIN_IND,2020,2,REG,2020-09-20,MIN,IND,11,28,17,39,163
2020_02_BUF_MIA,2020,2,REG,2020-09-20,BUF,MIA,31,28,-3,59,181
2020_02_SF_NYJ,2020,2,REG,2020-09-20,SF,NYJ,31,13,-18,44,163
2020_02_LA_PHI,2020,2,REG,2020-09-20,LA,PHI,37,19,-18,56,180
2020_02_DEN_PIT,2020,2,REG,2020-09-20,DEN,PIT,21,26,5,47,188
2020_02_CAR_TB,2020,2,REG,2020-09-20,CAR,TB,17,31,14,48,177
2020_02_JAX_TEN,2020,2,REG,2020-09-20,JAX,TEN,30,33,3,63,185
2020_02_WAS_ARI,2020,2,REG,2020-09-20,WAS,ARI,15,30,15,45,186
2020_02_BAL_HOU,2020,2,REG,2020-09-20,BAL,HOU,33,16,-17,49,169
2020_02_KC_LAC,2020,2,REG,2020-09-20,KC,LAC,23,20,-3,43,206
2020_02_NE_SEA,2020,2,REG,2020-09-20,NE,SEA,30,35,5,65,180
2020_02_NO_LV,2020,2,REG,2020-09-21,NO,LV,24,34,10,58,183
2020_03_MIA_JAX,2020,3,REG,2020-09-24,MIA,JAX,31,13,-18,44,165
2020_03_CHI_ATL,2020,3,REG,2020-09-27,CHI,ATL,30,26,-4,56,199
2020_03_LA_BUF,2020,3,REG,2020-09-27,LA,BUF,32,35,3,67,168
2020_03_WAS_CLE,2020,3,REG,2020-09-27,WAS,CLE,20,34,14,54,166
2020_03_TEN_MIN,2020,3,REG,2020-09-27,TEN,MIN,31,30,-1,61,186
2020_03_LV_NE,2020,3,REG,2020-09-27,LV,NE,20,36,16,56,173
2020_03_SF_NYG,2020,3,REG,2020-09-27,SF,NYG,36,9,-27,45,168
2020_03_CIN_PHI,2020,3,REG,2020-09-27,CIN,PHI,23,23,0,46,224
2020_03_HOU_PIT,2020,3,REG,2020-09-27,HOU,PIT,21,28,7,49,168
2020_03_NYJ_IND,2020,3,REG,2020-09-27,NYJ,IND,7,36,29,43,161
2020_03_CAR_LAC,2020,3,REG,2020-09-27,CAR,LAC,21,16,-5,37,171
2020_03_DET_ARI,2020,3,REG,2020-09-27,DET,ARI,26,23,-3,49,175
2020_03_TB_DEN,2020,3,REG,2020-09-27,TB,DEN,28,10,-18,38,172
2020_03_DAL_SEA,2020,3,REG,2020-09-27,DAL,SEA,31,38,7,69,210
2020_03_GB_NO,2020,3,REG,2020-09-27,GB,NO,37,30,-7,67,168
2020_03_KC_BAL,2020,3,REG,2020-09-28,KC,BAL,34,20,-14,54,175
2020_04_DEN_NYJ,2020,4,REG,2020-10-01,DEN,NYJ,37,28,-9,65,199
2020_04_ARI_CAR,2020,4,REG,2020-10-04,ARI,CAR,21,31,10,52,176
2020_04_JAX_CIN,2020,4,REG,2020-10-04,JAX,CIN,25,33,8,58,188
2020_04_CLE_DAL,2020,4,REG,2020-10-04,CLE,DAL,49,38,-11,87,205
2020_04_NO_DET,2020,4,REG,2020-10-04,NO,DET,35,29,-6,64,169
2020_04_MIN_HOU,2020,4,REG,2020-10-04,MIN,HOU,31,23,-8,54,175
2020_04_SEA_MIA,2020,4,REG,2020-10-04,SEA,MIA,31,23,-8,54,175
2020_04_LAC_TB,2020,4,REG,2020-10-04,LAC,TB,31,38,7,69,174
2020_04_BAL_WAS,2020,4,REG,2020-10-04,BAL,WAS,31,17,-14,48,173
2020_04_NYG_LA,2020,4,REG,2020-10-04,NYG,LA,9,17,8,26,162
2020_04_IND_CHI,2020,4,REG,2020-10-04,IND,CHI,19,11,-8,30,180
2020_04_BUF_LV,2020,4,REG,2020-10-04,BUF,LV,30,23,-7,53,175
2020_04_PHI_SF,2020,4,REG,2020-10-04,PHI,SF,25,20,-5,45,176
2020_04_NE_KC,2020,4,REG,2020-10-05,NE,KC,10,26,16,36,169
2020_04_ATL_GB,2020,4,REG,2020-10-05,ATL,GB,16,30,14,46,172
2020_05_TB_CHI,2020,5,REG,2020-10-08,TB,CHI,19,20,1,39,179
2020_05_CAR_ATL,2020,5,REG,2020-10-11,CAR,ATL,23,16,-7,39,176
2020_05_CIN_BAL,2020,5,REG,2020-10-11,CIN,BAL,3,27,24,30,170
2020_05_JAX_HOU,2020,5,REG,2020-10-11,JAX,HOU,14,30,16,44,173
2020_05_LV_KC,2020,5,REG,2020-10-11,LV,KC,40,32,-8,72,191
2020_05_ARI_NYJ,2020,5,REG,2020-10-11,ARI,NYJ,30,10,-20,40,181
2020_05_PHI_PIT,2020,5,REG,2020-10-11,PHI,PIT,29,38,9,67,178
2020_05_LA_WAS,2020,5,REG,2020-10-11,LA,WAS,30,10,-20,40,163
2020_05_MIA_SF,2020,5,REG,2020-10-11,MIA,SF,43,17,-26,60,176
2020_05_IND_CLE,2020,5,REG,2020-10-11,IND,CLE,23,32,9,55,170
2020_05_NYG_DAL,2020,5,REG,2020-10-11,NYG,DAL,34,37,3,71,181
2020_05_MIN_SEA,2020,5,REG,2020-10-11,MIN,SEA,26,27,1,53,181
2020_05_LAC_NO,2020,5,REG,2020-10-12,LAC,NO,27,30,3,57,201
2020_05_BUF_TEN,2020,5,REG,2020-10-13,BUF,TEN,16,42,26,58,183
2020_06_CHI_CAR,2020,6,REG,2020-10-18,CHI,CAR,23,16,-7,39,181
2020_06_CIN_IND,2020,6,REG,2020-10-18,CIN,IND,27,31,4,58,178
2020_06_DET_JAX,2020,6,REG,2020-10-18,DET,JAX,34,16,-18,50,181
2020_06_ATL_MIN,2020,6,REG,2020-10-18,ATL,MIN,40,23,-17,63,176
2020_06_DEN_NE,2020,6,REG,2020-10-18,DEN,NE,18,12,-6,30,157
2020_06_WAS_NYG,2020,6,REG,2020-10-18,WAS,NYG,19,20,1,39,157
2020_06_BAL_PHI,2020,6,REG,2020-10-18,BAL,PHI,30,28,-2,58,194
2020_06_CLE_PIT,2020,6,REG,2020-10-18,CLE,PIT,7,38,31,45,161
2020_06_HOU_TEN,2020,6,REG,2020-10-18,HOU,TEN,36,42,6,78,193
2020_06_NYJ_MIA,2020,6,REG,2020-10-18,NYJ,MIA,0,24,24,24,169
2020_06_GB_TB,2020,6,REG,2020-10-18,GB,TB,10,38,28,48,167
2020_06_LA_SF,2020,6,REG,2020-10-18,LA,SF,16,24,8,40,178
2020_06_KC_BUF,2020,6,REG,2020-10-19,KC,BUF,26,17,-9,43,166
2020_06_ARI_DAL,2020,6,REG,2020-10-19,ARI,DAL,38,10,-28,48,191
2020_07_NYG_PHI,2020,7,REG,2020-10-22,NYG,PHI,21,22,1,43,182
2020_07_DET_ATL,2020,7,REG,2020-10-25,DET,ATL,23,22,-1,45,176
2020_07_CLE_CIN,2020,7,REG,2020-10-25,CLE,CIN,37,34,-3,71,176
2020_07_GB_HOU,2020,7,REG,2020-10-25,GB,HOU,35,20,-15,55,173
2020_07_CAR_NO,2020,7,REG,2020-10-25,CAR,NO,24,27,3,51,151
2020_07_BUF_NYJ,2020,7,REG,2020-10-25,BUF,NYJ,18,10,-8,28,171
2020_07_PIT_TEN,2020,7,REG,2020-10-25,PIT,TEN,27,24,-3,51,179
2020_07_DAL_WAS,2020,7,REG,2020-10-25,DAL,WAS,3,25,22,28,158
2020_07_TB_LV,2020,7,REG,2020-10-25,TB,LV,45,20,-25,65,180
2020_07_KC_DEN,2020,7,REG,2020-10-25,KC,DEN,43,16,-27,59,169
2020_07_JAX_LAC,2020,7,REG,2020-10-25,JAX,LAC,29,39,10,68,184
2020_07_SF_NE,2020,7,REG,2020-10-25,SF,NE,33,6,-27,39,151
2020_07_SEA_ARI,2020,7,REG,2020-10-25,SEA,ARI,34,37,3,71,223
2020_07_CHI_LA,2020,7,REG,2020-10-26,CHI,LA,10,24,14,34,177
2020_08_ATL_CAR,2020,8,REG,2020-10-29,ATL,CAR,25,17,-8,42,163
2020_08_PIT_BAL,2020,8,REG,2020-11-01,PIT,BAL,28,24,-4,52,177
2020_08_NE_BUF,2020,8,REG,2020-11-01,NE,BUF,21,24,3,45,167
2020_08_TEN_CIN,2020,8,REG,2020-11-01,TEN,CIN,20,31,11,51,179
2020_08_LV_CLE,2020,8,REG,2020-11-01,LV,CLE,16,6,-10,22,157
2020_08_IND_DET,2020,8,REG,2020-11-01,IND,DET,41,21,-20,62,182
2020_08_MIN_GB,2020,8,REG,2020-11-01,MIN,GB,28,22,-6,50,163
2020_08_NYJ_KC,2020,8,REG,2020-11-01,NYJ,KC,9,35,26,44,165
2020_08_LA_MIA,2020,8,REG,2020-11-01,LA,MIA,17,28,11,45,195
2020_08_LAC_DEN,2020,8,REG,2020-11-01,LAC,DEN,30,31,1,61,199
2020_08_NO_CHI,2020,8,REG,2020-11-01,NO,CHI,26,23,-3,49,201
2020_08_SF_SEA,2020,8,REG,2020-11-01,SF,SEA,27,37,10,64,183
2020_08_DAL_PHI,2020,8,REG,2020-11-01,DAL,PHI,9,23,14,32,179
2020_08_TB_NYG,2020,8,REG,2020-11-02,TB,NYG,25,23,-2,48,188
2020_09_GB_SF,2020,9,REG,2020-11-05,GB,SF,34,17,-17,51,165
2020_09_DEN_ATL,2020,9,REG,2020-11-08,DEN,ATL,27,34,7,61,191
2020_09_SEA_BUF,2020,9,REG,2020-11-08,SEA,BUF,34,44,10,78,186
2020_09_BAL_IND,2020,9,REG,2020-11-08,BAL,IND,24,10,-14,34,172
2020_09_HOU_JAX,2020,9,REG,2020-11-08,HOU,JAX,27,25,-2,52,178
2020_09_CAR_KC,2020,9,REG,2020-11-08,CAR,KC,31,33,2,64,192
2020_09_DET_MIN,2020,9,REG,2020-11-08,DET,MIN,20,34,14,54,175
2020_09_CHI_TEN,2020,9,REG,2020-11-08,CHI,TEN,17,24,7,41,180
2020_09_NYG_WAS,2020,9,REG,2020-11-08,NYG,WAS,23,20,-3,43,171
2020_09_LV_LAC,2020,9,REG,2020-11-08,LV,LAC,31,26,-5,57,175
2020_09_MIA_ARI,2020,9,REG,2020-11-08,MIA,ARI,34,31,-3,65,179
2020_09_PIT_DAL,2020,9,REG,2020-11-08,PIT,DAL,24,19,-5,43,183
2020_09_NO_TB,2020,9,REG,2020-11-08,NO,TB,38,3,-35,41,157
2020_09_NE_NYJ,2020,9,REG,2020-11-09,NE,NYJ,30,27,-3,57,167
2020_10_IND_TEN,2020,10,REG,2020-11-12,IND,TEN,34,17,-17,51,171
2020_10_TB_CAR,2020,10,REG,2020-11-15,TB,CAR,46,23,-23,69,173
2020_10_HOU_CLE,2020,10,REG,2020-11-15,HOU,CLE,7,10,3,17,155
2020_10_WAS_DET,2020,10,REG,2020-11-15,WAS,DET,27,30,3,57,193
2020_10_JAX_GB,2020,10,REG,2020-11-15,JAX,GB,20,24,4,44,174
2020_10_PHI_NYG,2020,10,REG,2020-11-15,PHI,NYG,17,27,10,44,182
2020_10_BUF_ARI,2020,10,REG,2020-11-15,BUF,ARI,30,32,2,62,202
2020_10_DEN_LV,2020,10,REG,2020-11-15,DEN,LV,12,37,25,49,186
2020_10_LAC_MIA,2020,10,REG,2020-11-15,LAC,MIA,21,29,8,50,169
2020_10_SEA_LA,2020,10,REG,2020-11-15,SEA,LA,16,23,7,39,179
2020_10_SF_NO,2020,10,REG,2020-11-15,SF,NO,13,27,14,40,174
2020_10_CIN_PIT,2020,10,REG,2020-11-15,CIN,PIT,10,36,26,46,189
2020_10_BAL_NE,2020,10,REG,2020-11-15,BAL,NE,17,23,6,40,164
2020_10_MIN_CHI,2020,10,REG,2020-11-16,MIN,CHI,19,13,-6,32,162
2020_11_ARI_SEA,2020,11,REG,2020-11-19,ARI,SEA,21,28,7,49,177
2020_11_TEN_BAL,2020,11,REG,2020-11-22,TEN,BAL,30,24,-6,54,176
2020_11_DET_CAR,2020,11,REG,2020-11-22,DET,CAR,0,20,20,20,166
2020_11_PHI_CLE,2020,11,REG,2020-11-22,PHI,CLE,17,22,5,39,181
2020_11_NE_HOU,2020,11,REG,2020-11-22,NE,HOU,20,27,7,47,170
2020_11_PIT_JAX,2020,11,REG,2020-11-22,PIT,JAX,27,3,-24,30,176
2020_11_ATL_NO,2020,11,REG,2020-11-22,ATL,NO,9,24,15,33,174
2020_11_CIN_WAS,2020,11,REG,2020-11-22,CIN,WAS,9,20,11,29,174
2020_11_MIA_DEN,2020,11,REG,2020-11-22,MIA,DEN,13,20,7,33,170
2020_11_NYJ_LAC,2020,11,REG,2020-11-22,NYJ,LAC,28,34,6,62,192
2020_11_GB_IND,2020,11,REG,2020-11-22,GB,IND,31,34,3,65,192
2020_11_DAL_MIN,2020,11,REG,2020-11-22,DAL,MIN,31,28,-3,59,170
2020_11_KC_LV,2020,11,REG,2020-11-22,KC,LV,35,31,-4,66,181
